date,hour,district,period_type,is_weekend,inflow,outflow,total_flow
2023-01-02,19,碑林区,晚高峰,False,10.71,7.14,17.85
2023-01-02,19,莲湖区,晚高峰,False,9.56,6.37,15.93
2023-01-02,19,雁塔区,晚高峰,False,10.66,7.11,17.77
2023-01-02,19,未央区,晚高峰,False,9.86,6.57,16.43
2023-01-02,19,灞桥区,晚高峰,False,4.75,3.17,7.92
2023-01-02,19,长安区,晚高峰,False,4.72,3.14,7.86
2023-01-02,19,高新区,晚高峰,False,5.3,7.95,13.26
2023-01-02,19,经开区,晚高峰,False,3.51,5.26,8.77
2023-01-02,19,曲江新区,晚高峰,False,8.49,5.66,14.14
2023-01-02,20,新城区,平峰,False,4.06,4.06,8.11
2023-01-02,20,碑林区,平峰,False,4.06,4.06,8.13
2023-01-02,20,莲湖区,平峰,False,3.55,3.55,7.09
2023-01-02,20,雁塔区,平峰,False,3.85,3.85,7.7
2023-01-02,20,未央区,平峰,False,3.13,3.13,6.27
2023-01-02,20,灞桥区,平峰,False,1.19,1.19,2.38
2023-01-02,20,长安区,平峰,False,1.79,1.79,3.58
2023-01-02,20,高新区,平峰,False,3.42,3.42,6.83
2023-01-02,20,经开区,平峰,False,1.7,1.7,3.4
2023-01-02,20,曲江新区,平峰,False,5.43,5.43,10.86
2023-01-02,21,新城区,平峰,False,3.61,3.61,7.23
2023-01-02,21,碑林区,平峰,False,5.92,5.92,11.84
2023-01-02,21,莲湖区,平峰,False,3.97,3.97,7.94
2023-01-02,21,雁塔区,平峰,False,4.14,4.14,8.28
2023-01-02,21,未央区,平峰,False,2.26,2.26,4.53
2023-01-02,21,灞桥区,平峰,False,2.47,2.47,4.95
2023-01-02,21,长安区,平峰,False,2.7,2.7,5.4
2023-01-02,21,高新区,平峰,False,2.61,2.61,5.22
2023-01-02,21,经开区,平峰,False,3.08,3.08,6.16
2023-01-02,21,曲江新区,平峰,False,2.62,2.62,5.25
2023-01-02,22,新城区,平峰,False,2.35,2.35,4.7
2023-01-02,22,碑林区,平峰,False,6.03,6.03,12.06
2023-01-02,22,莲湖区,平峰,False,3.31,3.31,6.63
2023-01-02,22,雁塔区,平峰,False,3.4,3.4,6.79
2023-01-02,22,未央区,平峰,False,4.1,4.1,8.2
2023-01-02,22,灞桥区,平峰,False,1.88,1.88,3.76
2023-01-02,22,长安区,平峰,False,1.97,1.97,3.95
2023-01-02,22,高新区,平峰,False,4.67,4.67,9.34
2023-01-02,22,经开区,平峰,False,1.64,1.64,3.27
2023-01-02,22,曲江新区,平峰,False,4.17,4.17,8.34
2023-01-02,23,新城区,平峰,False,4.8,4.8,9.6
2023-01-02,23,碑林区,平峰,False,3.18,3.18,6.37
2023-01-02,23,莲湖区,平峰,False,4.63,4.63,9.27
2023-01-02,23,雁塔区,平峰,False,2.63,2.63,5.27
2023-01-02,23,未央区,平峰,False,3.49,3.49,6.99
2023-01-02,23,灞桥区,平峰,False,2.22,2.22,4.43
2023-01-02,23,长安区,平峰,False,2.34,2.34,4.68
2023-01-02,23,高新区,平峰,False,2.57,2.57,5.15
2023-01-02,23,经开区,平峰,False,2.49,2.49,4.98
2023-01-02,23,曲江新区,平峰,False,4.71,4.71,9.43
2023-01-03,0,新城区,平峰,False,0.85,0.85,1.69
2023-01-03,0,碑林区,平峰,False,1.39,1.39,2.78
2023-01-03,0,莲湖区,平峰,False,1.1,1.1,2.2
2023-01-03,0,雁塔区,平峰,False,1.08,1.08,2.17
2023-01-03,0,未央区,平峰,False,0.61,0.61,1.23
2023-01-03,0,灞桥区,平峰,False,0.84,0.84,1.67
2023-01-03,0,长安区,平峰,False,0.72,0.72,1.43
2023-01-03,0,高新区,平峰,False,1.02,1.02,2.04
2023-01-03,0,经开区,平峰,False,0.59,0.59,1.19
2023-01-03,0,曲江新区,平峰,False,0.69,0.69,1.39
2023-01-03,1,新城区,平峰,False,1.23,1.23,2.47
2023-01-03,1,碑林区,平峰,False,1.27,1.27,2.54
2023-01-03,1,莲湖区,平峰,False,1.03,1.03,2.06
2023-01-03,1,雁塔区,平峰,False,1.06,1.06,2.11
2023-01-03,1,未央区,平峰,False,0.6,0.6,1.2
2023-01-03,1,灞桥区,平峰,False,0.66,0.66,1.33
2023-01-03,1,长安区,平峰,False,0.61,0.61,1.23
2023-01-03,1,高新区,平峰,False,0.76,0.76,1.52
2023-01-03,1,经开区,平峰,False,0.65,0.65,1.3
2023-01-03,1,曲江新区,平峰,False,0.79,0.79,1.57
2023-01-03,2,新城区,平峰,False,0.84,0.84,1.67
2023-01-03,2,碑林区,平峰,False,1.64,1.64,3.28
2023-01-03,2,莲湖区,平峰,False,1.16,1.16,2.33
2023-01-03,2,雁塔区,平峰,False,0.74,0.74,1.47
2023-01-03,2,未央区,平峰,False,1.02,1.02,2.05
2023-01-03,2,灞桥区,平峰,False,0.86,0.86,1.73
2023-01-03,2,长安区,平峰,False,0.8,0.8,1.6
2023-01-03,2,高新区,平峰,False,0.62,0.62,1.24
2023-01-03,2,经开区,平峰,False,0.68,0.68,1.35
2023-01-03,2,曲江新区,平峰,False,0.67,0.67,1.33
2023-01-03,3,新城区,平峰,False,1.42,1.42,2.84
2023-01-03,3,碑林区,平峰,False,0.93,0.93,1.86
2023-01-03,3,莲湖区,平峰,False,1.22,1.22,2.44
2023-01-03,3,雁塔区,平峰,False,0.69,0.69,1.38
2023-01-03,3,未央区,平峰,False,0.89,0.89,1.78
2023-01-03,3,灞桥区,平峰,False,0.65,0.65,1.3
2023-01-03,3,长安区,平峰,False,0.49,0.49,0.97
2023-01-03,3,高新区,平峰,False,1.06,1.06,2.12
2023-01-03,3,经开区,平峰,False,0.55,0.55,1.1
2023-01-03,3,曲江新区,平峰,False,0.74,0.74,1.49
2023-01-03,4,新城区,平峰,False,1.22,1.22,2.44
2023-01-03,4,碑林区,平峰,False,0.91,0.91,1.82
2023-01-03,4,莲湖区,平峰,False,1.09,1.09,2.17
2023-01-03,4,雁塔区,平峰,False,0.85,0.85,1.71
2023-01-03,4,未央区,平峰,False,0.71,0.71,1.42
2023-01-03,4,灞桥区,平峰,False,0.79,0.79,1.59
2023-01-03,4,长安区,平峰,False,0.83,0.83,1.66
2023-01-03,4,高新区,平峰,False,0.9,0.9,1.81
2023-01-03,4,经开区,平峰,False,0.89,0.89,1.78
2023-01-03,4,曲江新区,平峰,False,0.71,0.71,1.42
2023-01-03,5,新城区,平峰,False,0.93,0.93,1.86
2023-01-03,5,碑林区,平峰,False,1.72,1.72,3.44
2023-01-03,5,莲湖区,平峰,False,0.74,0.74,1.47
2023-01-03,5,雁塔区,平峰,False,0.66,0.66,1.32
2023-01-03,5,未央区,平峰,False,1.09,1.09,2.18
2023-01-03,5,灞桥区,平峰,False,0.91,0.91,1.82
2023-01-03,5,长安区,平峰,False,0.77,0.77,1.55
2023-01-03,5,高新区,平峰,False,0.96,0.96,1.92
2023-01-03,5,经开区,平峰,False,1.08,1.08,2.17
2023-01-03,5,曲江新区,平峰,False,1.06,1.06,2.12
2023-01-03,6,新城区,平峰,False,3.74,3.74,7.47
2023-01-03,6,碑林区,平峰,False,4.44,4.44,8.89
2023-01-03,6,莲湖区,平峰,False,5.48,5.48,10.97
2023-01-03,6,雁塔区,平峰,False,4.02,4.02,8.05
2023-01-03,6,未央区,平峰,False,3.94,3.94,7.89
2023-01-03,6,灞桥区,平峰,False,3.25,3.25,6.5
2023-01-03,6,长安区,平峰,False,2.38,2.38,4.76
2023-01-03,6,高新区,平峰,False,3.53,3.53,7.07
2023-01-03,6,经开区,平峰,False,2.21,2.21,4.41
2023-01-03,6,曲江新区,平峰,False,2.42,2.42,4.84
2023-01-03,7,新城区,早高峰,False,7.64,11.46,19.1
2023-01-03,7,碑林区,早高峰,False,7.22,10.83,18.04
2023-01-03,7,莲湖区,早高峰,False,7.17,10.75,17.91
2023-01-03,7,雁塔区,早高峰,False,8.89,13.34,22.24
2023-01-03,7,未央区,早高峰,False,7.02,10.53,17.55
2023-01-03,7,灞桥区,早高峰,False,6.62,9.94,16.56
2023-01-03,7,长安区,早高峰,False,4.65,6.97,11.62
2023-01-03,7,高新区,早高峰,False,10.67,7.11,17.79
2023-01-03,7,经开区,早高峰,False,7.49,4.99,12.49
2023-01-03,7,曲江新区,早高峰,False,5.6,8.39,13.99
2023-01-03,8,新城区,早高峰,False,9.1,13.65,22.76
2023-01-03,8,碑林区,早高峰,False,10.31,15.46,25.77
2023-01-03,8,莲湖区,早高峰,False,8.42,12.62,21.04
2023-01-03,8,雁塔区,早高峰,False,6.61,9.91,16.52
2023-01-03,8,未央区,早高峰,False,6.58,9.88,16.46
2023-01-03,8,灞桥区,早高峰,False,5.63,8.44,14.06
2023-01-03,8,长安区,早高峰,False,4.98,7.48,12.46
2023-01-03,8,高新区,早高峰,False,10.33,6.89,17.22
2023-01-03,8,经开区,早高峰,False,10.31,6.87,17.18
2023-01-03,8,曲江新区,早高峰,False,6.93,10.39,17.31
2023-01-03,9,新城区,早高峰,False,8.68,13.03,21.71
2023-01-03,9,碑林区,早高峰,False,10.91,16.36,27.27
2023-01-03,9,莲湖区,早高峰,False,7.54,11.31,18.85
2023-01-03,9,雁塔区,早高峰,False,8.16,12.25,20.41
2023-01-03,9,未央区,早高峰,False,7.75,11.63,19.38
2023-01-03,9,灞桥区,早高峰,False,4.74,7.1,11.84
2023-01-03,9,长安区,早高峰,False,6.96,10.44,17.39
2023-01-03,9,高新区,早高峰,False,9.73,6.49,16.22
2023-01-03,9,经开区,早高峰,False,7.21,4.81,12.02
2023-01-03,9,曲江新区,早高峰,False,5.51,8.27,13.78
2023-01-03,10,新城区,平峰,False,4.59,4.59,9.19
2023-01-03,10,碑林区,平峰,False,3.93,3.93,7.86
2023-01-03,10,莲湖区,平峰,False,5.47,5.47,10.94
2023-01-03,10,雁塔区,平峰,False,3.23,3.23,6.46
2023-01-03,10,未央区,平峰,False,2.31,2.31,4.63
2023-01-03,10,灞桥区,平峰,False,1.89,1.89,3.78
2023-01-03,10,长安区,平峰,False,1.64,1.64,3.28
2023-01-03,10,高新区,平峰,False,2.68,2.68,5.36
2023-01-03,10,经开区,平峰,False,2.93,2.93,5.86
2023-01-03,10,曲江新区,平峰,False,1.94,1.94,3.87
2023-01-03,11,新城区,平峰,False,3.71,3.71,7.41
2023-01-03,11,碑林区,平峰,False,3.66,3.66,7.32
2023-01-03,11,莲湖区,平峰,False,2.84,2.84,5.69
2023-01-03,11,雁塔区,平峰,False,3.58,3.58,7.17
2023-01-03,11,未央区,平峰,False,2.26,2.26,4.52
2023-01-03,11,灞桥区,平峰,False,2.18,2.18,4.35
2023-01-03,11,长安区,平峰,False,2.17,2.17,4.34
2023-01-03,11,高新区,平峰,False,3.54,3.54,7.07
2023-01-03,11,经开区,平峰,False,2.21,2.21,4.43
2023-01-03,11,曲江新区,平峰,False,3.66,3.66,7.31
2023-01-03,12,新城区,平峰,False,4.32,4.32,8.63
2023-01-03,12,碑林区,平峰,False,7.09,7.09,14.17
2023-01-03,12,莲湖区,平峰,False,4.98,4.98,9.97
2023-01-03,12,雁塔区,平峰,False,5.77,5.77,11.54
2023-01-03,12,未央区,平峰,False,3.71,3.71,7.42
2023-01-03,12,灞桥区,平峰,False,2.16,2.16,4.31
2023-01-03,12,长安区,平峰,False,4.61,4.61,9.21
2023-01-03,12,高新区,平峰,False,3.68,3.68,7.37
2023-01-03,12,经开区,平峰,False,3.89,3.89,7.77
2023-01-03,12,曲江新区,平峰,False,4.03,4.03,8.06
2023-01-03,13,新城区,平峰,False,3.86,3.86,7.71
2023-01-03,13,碑林区,平峰,False,4.46,4.46,8.93
2023-01-03,13,莲湖区,平峰,False,7.14,7.14,14.28
2023-01-03,13,雁塔区,平峰,False,5.96,5.96,11.91
2023-01-03,13,未央区,平峰,False,4.23,4.23,8.46
2023-01-03,13,灞桥区,平峰,False,2.98,2.98,5.96
2023-01-03,13,长安区,平峰,False,3.76,3.76,7.53
2023-01-03,13,高新区,平峰,False,2.52,2.52,5.04
2023-01-03,13,经开区,平峰,False,3.85,3.85,7.7
2023-01-03,13,曲江新区,平峰,False,4.74,4.74,9.48
2023-01-03,14,新城区,平峰,False,4.4,4.4,8.81
2023-01-03,14,碑林区,平峰,False,2.55,2.55,5.1
2023-01-03,14,莲湖区,平峰,False,2.79,2.79,5.58
2023-01-03,14,雁塔区,平峰,False,3.58,3.58,7.17
2023-01-03,14,未央区,平峰,False,2.63,2.63,5.26
2023-01-03,14,灞桥区,平峰,False,1.64,1.64,3.28
2023-01-03,14,长安区,平峰,False,2.41,2.41,4.83
2023-01-03,14,高新区,平峰,False,3.45,3.45,6.9
2023-01-03,14,经开区,平峰,False,2.3,2.3,4.59
2023-01-03,14,曲江新区,平峰,False,3.5,3.5,7.0
2023-01-03,15,新城区,平峰,False,4.02,4.02,8.05
2023-01-03,15,碑林区,平峰,False,2.9,2.9,5.81
2023-01-03,15,莲湖区,平峰,False,3.45,3.45,6.89
2023-01-03,15,雁塔区,平峰,False,3.96,3.96,7.91
2023-01-03,15,未央区,平峰,False,2.39,2.39,4.78
2023-01-03,15,灞桥区,平峰,False,2.85,2.85,5.7
2023-01-03,15,长安区,平峰,False,1.56,1.56,3.12
2023-01-03,15,高新区,平峰,False,3.51,3.51,7.02
2023-01-03,15,经开区,平峰,False,2.23,2.23,4.46
2023-01-03,15,曲江新区,平峰,False,4.86,4.86,9.73
2023-01-03,16,新城区,平峰,False,2.98,2.98,5.97
2023-01-03,16,碑林区,平峰,False,4.09,4.09,8.17
2023-01-03,16,莲湖区,平峰,False,3.87,3.87,7.74
2023-01-03,16,雁塔区,平峰,False,3.57,3.57,7.14
2023-01-03,16,未央区,平峰,False,2.37,2.37,4.74
2023-01-03,16,灞桥区,平峰,False,2.55,2.55,5.1
2023-01-03,16,长安区,平峰,False,3.02,3.02,6.03
2023-01-03,16,高新区,平峰,False,3.63,3.63,7.26
2023-01-03,16,经开区,平峰,False,1.99,1.99,3.98
2023-01-03,16,曲江新区,平峰,False,2.71,2.71,5.41
2023-01-03,17,新城区,晚高峰,False,6.68,4.46,11.14
2023-01-03,17,碑林区,晚高峰,False,9.47,6.32,15.79
2023-01-03,17,莲湖区,晚高峰,False,9.31,6.21,15.52
2023-01-03,17,雁塔区,晚高峰,False,7.32,4.88,12.2
2023-01-03,17,未央区,晚高峰,False,7.21,4.81,12.02
2023-01-03,17,灞桥区,晚高峰,False,7.65,5.1,12.75
2023-01-03,17,长安区,晚高峰,False,6.63,4.42,11.05
2023-01-03,17,高新区,晚高峰,False,5.33,8.0,13.33
2023-01-03,17,经开区,晚高峰,False,6.42,9.63,16.06
2023-01-03,17,曲江新区,晚高峰,False,7.57,5.05,12.61
2023-01-03,18,新城区,晚高峰,False,9.77,6.51,16.29
2023-01-03,18,碑林区,晚高峰,False,8.99,5.99,14.98
2023-01-03,18,莲湖区,晚高峰,False,7.74,5.16,12.9
2023-01-03,18,雁塔区,晚高峰,False,8.33,5.55,13.88
2023-01-03,18,未央区,晚高峰,False,9.8,6.54,16.34
2023-01-03,18,灞桥区,晚高峰,False,5.9,3.93,9.83
2023-01-03,18,长安区,晚高峰,False,6.51,4.34,10.86
2023-01-03,18,高新区,晚高峰,False,6.46,9.69,16.15
2023-01-03,18,经开区,晚高峰,False,4.94,7.41,12.35
2023-01-03,18,曲江新区,晚高峰,False,6.6,4.4,10.99
2023-01-03,19,新城区,晚高峰,False,10.25,6.84,17.09
2023-01-03,19,碑林区,晚高峰,False,11.22,7.48,18.7
2023-01-03,19,莲湖区,晚高峰,False,9.37,6.25,15.62
2023-01-03,19,雁塔区,晚高峰,False,6.77,4.52,11.29
2023-01-03,19,未央区,晚高峰,False,8.08,5.39,13.47
2023-01-03,19,灞桥区,晚高峰,False,4.94,3.29,8.24
2023-01-03,19,长安区,晚高峰,False,3.89,2.6,6.49
2023-01-03,19,高新区,晚高峰,False,3.84,5.77,9.61
2023-01-03,19,经开区,晚高峰,False,4.55,6.83,11.38
2023-01-03,19,曲江新区,晚高峰,False,8.87,5.91,14.78
2023-01-03,20,新城区,平峰,False,2.9,2.9,5.79
2023-01-03,20,碑林区,平峰,False,3.53,3.53,7.05
2023-01-03,20,莲湖区,平峰,False,2.92,2.92,5.85
2023-01-03,20,雁塔区,平峰,False,2.4,2.4,4.79
2023-01-03,20,未央区,平峰,False,1.82,1.82,3.64
2023-01-03,20,灞桥区,平峰,False,2.46,2.46,4.92
2023-01-03,20,长安区,平峰,False,1.73,1.73,3.46
2023-01-03,20,高新区,平峰,False,2.27,2.27,4.54
2023-01-03,20,经开区,平峰,False,2.11,2.11,4.22
2023-01-03,20,曲江新区,平峰,False,3.11,3.11,6.21
2023-01-03,21,新城区,平峰,False,4.82,4.82,9.65
2023-01-03,21,碑林区,平峰,False,4.5,4.5,9.0
2023-01-03,21,莲湖区,平峰,False,3.52,3.52,7.04
2023-01-03,21,雁塔区,平峰,False,2.22,2.22,4.43
2023-01-03,21,未央区,平峰,False,2.38,2.38,4.76
2023-01-03,21,灞桥区,平峰,False,2.51,2.51,5.02
2023-01-03,21,长安区,平峰,False,1.87,1.87,3.74
2023-01-03,21,高新区,平峰,False,2.05,2.05,4.11
2023-01-03,21,经开区,平峰,False,2.08,2.08,4.17
2023-01-03,21,曲江新区,平峰,False,2.49,2.49,4.97
2023-01-03,22,新城区,平峰,False,3.18,3.18,6.37
2023-01-03,22,碑林区,平峰,False,4.12,4.12,8.23
2023-01-03,22,莲湖区,平峰,False,3.79,3.79,7.57
2023-01-03,22,雁塔区,平峰,False,2.93,2.93,5.86
2023-01-03,22,未央区,平峰,False,3.18,3.18,6.36
2023-01-03,22,灞桥区,平峰,False,2.78,2.78,5.56
2023-01-03,22,长安区,平峰,False,2.51,2.51,5.02
2023-01-03,22,高新区,平峰,False,3.05,3.05,6.1
2023-01-03,22,经开区,平峰,False,2.38,2.38,4.77
2023-01-03,22,曲江新区,平峰,False,4.2,4.2,8.4
2023-01-03,23,新城区,平峰,False,3.95,3.95,7.89
2023-01-03,23,碑林区,平峰,False,3.43,3.43,6.86
2023-01-03,23,莲湖区,平峰,False,4.2,4.2,8.4
2023-01-03,23,雁塔区,平峰,False,3.62,3.62,7.25
2023-01-03,23,未央区,平峰,False,1.75,1.75,3.49
2023-01-03,23,灞桥区,平峰,False,2.49,2.49,4.98
2023-01-03,23,长安区,平峰,False,2.59,2.59,5.19
2023-01-03,23,高新区,平峰,False,2.62,2.62,5.25
2023-01-03,23,经开区,平峰,False,2.32,2.32,4.64
2023-01-03,23,曲江新区,平峰,False,2.72,2.72,5.44
2023-01-04,0,新城区,平峰,False,1.57,1.57,3.15
2023-01-04,0,碑林区,平峰,False,1.16,1.16,2.31
2023-01-04,0,莲湖区,平峰,False,0.98,0.98,1.97
2023-01-04,0,雁塔区,平峰,False,1.43,1.43,2.86
2023-01-04,0,未央区,平峰,False,0.56,0.56,1.12
2023-01-04,0,灞桥区,平峰,False,0.85,0.85,1.71
2023-01-04,0,长安区,平峰,False,0.64,0.64,1.27
2023-01-04,0,高新区,平峰,False,1.12,1.12,2.24
2023-01-04,0,经开区,平峰,False,0.65,0.65,1.31
2023-01-04,0,曲江新区,平峰,False,0.64,0.64,1.28
2023-01-04,1,新城区,平峰,False,0.79,0.79,1.59
2023-01-04,1,碑林区,平峰,False,1.76,1.76,3.52
2023-01-04,1,莲湖区,平峰,False,0.89,0.89,1.78
2023-01-04,1,雁塔区,平峰,False,1.12,1.12,2.24
2023-01-04,1,未央区,平峰,False,1.11,1.11,2.22
2023-01-04,1,灞桥区,平峰,False,0.52,0.52,1.05
2023-01-04,1,长安区,平峰,False,0.86,0.86,1.72
2023-01-04,1,高新区,平峰,False,0.65,0.65,1.3
2023-01-04,1,经开区,平峰,False,0.86,0.86,1.73
2023-01-04,1,曲江新区,平峰,False,0.79,0.79,1.57
2023-01-04,2,新城区,平峰,False,1.61,1.61,3.23
2023-01-04,2,碑林区,平峰,False,1.47,1.47,2.95
2023-01-04,2,莲湖区,平峰,False,1.04,1.04,2.07
2023-01-04,2,雁塔区,平峰,False,0.96,0.96,1.93
2023-01-04,2,未央区,平峰,False,0.75,0.75,1.5
2023-01-04,2,灞桥区,平峰,False,0.87,0.87,1.74
2023-01-04,2,长安区,平峰,False,0.63,0.63,1.26
2023-01-04,2,高新区,平峰,False,1.21,1.21,2.42
2023-01-04,2,经开区,平峰,False,0.82,0.82,1.63
2023-01-04,2,曲江新区,平峰,False,1.37,1.37,2.74
2023-01-04,3,新城区,平峰,False,1.15,1.15,2.31
2023-01-04,3,碑林区,平峰,False,1.5,1.5,3.01
2023-01-04,3,莲湖区,平峰,False,1.1,1.1,2.21
2023-01-04,3,雁塔区,平峰,False,1.07,1.07,2.13
2023-01-04,3,未央区,平峰,False,0.69,0.69,1.38
2023-01-04,3,灞桥区,平峰,False,0.78,0.78,1.55
2023-01-04,3,长安区,平峰,False,0.95,0.95,1.91
2023-01-04,3,高新区,平峰,False,1.19,1.19,2.38
2023-01-04,3,经开区,平峰,False,0.94,0.94,1.88
2023-01-04,3,曲江新区,平峰,False,1.06,1.06,2.12
2023-01-04,4,新城区,平峰,False,1.47,1.47,2.95
2023-01-04,4,碑林区,平峰,False,1.45,1.45,2.9
2023-01-04,4,莲湖区,平峰,False,1.04,1.04,2.08
2023-01-04,4,雁塔区,平峰,False,1.07,1.07,2.14
2023-01-04,4,未央区,平峰,False,0.62,0.62,1.24
2023-01-04,4,灞桥区,平峰,False,0.71,0.71,1.42
2023-01-04,4,长安区,平峰,False,0.79,0.79,1.58
2023-01-04,4,高新区,平峰,False,0.95,0.95,1.91
2023-01-04,4,经开区,平峰,False,0.54,0.54,1.07
2023-01-04,4,曲江新区,平峰,False,0.7,0.7,1.4
2023-01-04,5,新城区,平峰,False,1.34,1.34,2.68
2023-01-04,5,碑林区,平峰,False,1.13,1.13,2.27
2023-01-04,5,莲湖区,平峰,False,1.36,1.36,2.72
2023-01-04,5,雁塔区,平峰,False,1.08,1.08,2.17
2023-01-04,5,未央区,平峰,False,0.82,0.82,1.65
2023-01-04,5,灞桥区,平峰,False,0.51,0.51,1.03
2023-01-04,5,长安区,平峰,False,0.61,0.61,1.22
2023-01-04,5,高新区,平峰,False,1.04,1.04,2.07
2023-01-04,5,经开区,平峰,False,1.08,1.08,2.15
2023-01-04,5,曲江新区,平峰,False,0.91,0.91,1.83
2023-01-04,6,新城区,平峰,False,3.47,3.47,6.94
2023-01-04,6,碑林区,平峰,False,3.35,3.35,6.71
2023-01-04,6,莲湖区,平峰,False,5.21,5.21,10.42
2023-01-04,6,雁塔区,平峰,False,3.25,3.25,6.5
2023-01-04,6,未央区,平峰,False,2.71,2.71,5.43
2023-01-04,6,灞桥区,平峰,False,1.64,1.64,3.28
2023-01-04,6,长安区,平峰,False,3.23,3.23,6.46
2023-01-04,6,高新区,平峰,False,2.91,2.91,5.81
2023-01-04,6,经开区,平峰,False,2.53,2.53,5.05
2023-01-04,6,曲江新区,平峰,False,3.81,3.81,7.62
2023-01-04,7,新城区,早高峰,False,10.62,15.93,26.55
2023-01-04,7,碑林区,早高峰,False,11.44,17.15,28.59
2023-01-04,7,莲湖区,早高峰,False,6.16,9.24,15.39
2023-01-04,7,雁塔区,早高峰,False,7.24,10.85,18.09
2023-01-04,7,未央区,早高峰,False,6.31,9.46,15.77
2023-01-04,7,灞桥区,早高峰,False,4.37,6.55,10.91
2023-01-04,7,长安区,早高峰,False,5.5,8.25,13.75
2023-01-04,7,高新区,早高峰,False,11.77,7.85,19.62
2023-01-04,7,经开区,早高峰,False,8.95,5.96,14.91
2023-01-04,7,曲江新区,早高峰,False,4.27,6.4,10.67
2023-01-04,8,新城区,早高峰,False,8.94,13.41,22.35
2023-01-04,8,碑林区,早高峰,False,8.54,12.81,21.35
2023-01-04,8,莲湖区,早高峰,False,8.81,13.21,22.01
2023-01-04,8,雁塔区,早高峰,False,8.38,12.57,20.95
2023-01-04,8,未央区,早高峰,False,5.53,8.29,13.82
2023-01-04,8,灞桥区,早高峰,False,5.19,7.78,12.97
2023-01-04,8,长安区,早高峰,False,5.6,8.4,14.0
2023-01-04,8,高新区,早高峰,False,8.76,5.84,14.6
2023-01-04,8,经开区,早高峰,False,6.02,4.01,10.03
2023-01-04,8,曲江新区,早高峰,False,4.4,6.6,11.0
2023-01-04,9,新城区,早高峰,False,7.42,11.12,18.54
2023-01-04,9,碑林区,早高峰,False,11.72,17.59,29.31
2023-01-04,9,莲湖区,早高峰,False,7.53,11.3,18.83
2023-01-04,9,雁塔区,早高峰,False,6.66,9.99,16.65
2023-01-04,9,未央区,早高峰,False,5.25,7.87,13.11
2023-01-04,9,灞桥区,早高峰,False,4.66,6.99,11.65
2023-01-04,9,长安区,早高峰,False,5.94,8.91,14.85
2023-01-04,9,高新区,早高峰,False,9.23,6.15,15.39
2023-01-04,9,经开区,早高峰,False,10.72,7.15,17.87
2023-01-04,9,曲江新区,早高峰,False,9.33,13.99,23.31
2023-01-04,10,新城区,平峰,False,2.32,2.32,4.65
2023-01-04,10,碑林区,平峰,False,3.79,3.79,7.58
2023-01-04,10,莲湖区,平峰,False,5.3,5.3,10.6
2023-01-04,10,雁塔区,平峰,False,4.46,4.46,8.92
2023-01-04,10,未央区,平峰,False,3.63,3.63,7.25
2023-01-04,10,灞桥区,平峰,False,2.15,2.15,4.29
2023-01-04,10,长安区,平峰,False,2.08,2.08,4.16
2023-01-04,10,高新区,平峰,False,3.09,3.09,6.18
2023-01-04,10,经开区,平峰,False,3.14,3.14,6.28
2023-01-04,10,曲江新区,平峰,False,3.42,3.42,6.85
2023-01-04,11,新城区,平峰,False,3.91,3.91,7.82
2023-01-04,11,碑林区,平峰,False,2.22,2.22,4.43
2023-01-04,11,莲湖区,平峰,False,3.89,3.89,7.79
2023-01-04,11,雁塔区,平峰,False,2.8,2.8,5.61
2023-01-04,11,未央区,平峰,False,3.07,3.07,6.14
2023-01-04,11,灞桥区,平峰,False,1.91,1.91,3.83
2023-01-04,11,长安区,平峰,False,2.07,2.07,4.14
2023-01-04,11,高新区,平峰,False,4.75,4.75,9.49
2023-01-04,11,经开区,平峰,False,3.37,3.37,6.75
2023-01-04,11,曲江新区,平峰,False,2.47,2.47,4.94
2023-01-04,12,新城区,平峰,False,6.41,6.41,12.82
2023-01-04,12,碑林区,平峰,False,5.75,5.75,11.5
2023-01-04,12,莲湖区,平峰,False,3.05,3.05,6.1
2023-01-04,12,雁塔区,平峰,False,5.04,5.04,10.08
2023-01-04,12,未央区,平峰,False,3.29,3.29,6.59
2023-01-04,12,灞桥区,平峰,False,3.75,3.75,7.51
2023-01-04,12,长安区,平峰,False,3.19,3.19,6.38
2023-01-04,12,高新区,平峰,False,3.21,3.21,6.42
2023-01-04,12,经开区,平峰,False,2.28,2.28,4.56
2023-01-04,12,曲江新区,平峰,False,3.22,3.22,6.44
2023-01-04,13,新城区,平峰,False,3.16,3.16,6.33
2023-01-04,13,碑林区,平峰,False,3.15,3.15,6.3
2023-01-04,13,莲湖区,平峰,False,3.22,3.22,6.43
2023-01-04,13,雁塔区,平峰,False,5.11,5.11,10.21
2023-01-04,13,未央区,平峰,False,4.42,4.42,8.84
2023-01-04,13,灞桥区,平峰,False,4.09,4.09,8.18
2023-01-04,13,长安区,平峰,False,4.23,4.23,8.45
2023-01-04,13,高新区,平峰,False,3.69,3.69,7.37
