date,hour,district,road_name,congestion_index,avg_speed,is_weekend,transport_type,passenger_flow
2023-01-01,13,未央区,太华路,6.38,18.4,True,,
2023-01-01,13,未央区,文景路,5.61,29.36,True,,
2023-01-01,13,长安区,长安大学城,5.77,30.47,True,,
2023-01-01,13,长安区,西部大道,4.31,41.23,True,,
2023-01-01,13,长安区,子午大道,5.7,38.82,True,,
2023-01-01,13,长安区,常宁路,3.7,42.83,True,,
2023-01-01,13,高新区,科技路,6.77,20.53,True,,
2023-01-01,13,高新区,高新路,6.14,14.5,True,,
2023-01-01,13,高新区,丈八路,5.08,33.59,True,,
2023-01-01,13,高新区,唐延路,6.01,22.44,True,,
2023-01-01,13,曲江新区,雁展路,9.96,15.49,True,,
2023-01-01,13,曲江新区,曲江池西路,7.45,15.59,True,,
2023-01-01,13,曲江新区,慈恩路,6.59,22.94,True,,
2023-01-01,13,曲江新区,曲江池东路,7.81,21.84,True,,
2023-01-01,13,,,,,True,地铁,5.63
2023-01-01,13,,,,,True,公交,4.4
2023-01-01,14,新城区,解放路,5.05,30.27,True,,
2023-01-01,14,新城区,长乐路,4.53,44.08,True,,
2023-01-01,14,新城区,韩森路,4.25,39.98,True,,
2023-01-01,14,新城区,民乐路,4.81,42.77,True,,
2023-01-01,14,碑林区,南大街,9.5,18.6,True,,
2023-01-01,14,碑林区,东大街,7.94,23.27,True,,
2023-01-01,14,碑林区,西大街,8.42,24.32,True,,
2023-01-01,14,碑林区,北大街,7.67,16.84,True,,
2023-01-01,14,莲湖区,北院门,8.07,17.69,True,,
2023-01-01,14,莲湖区,环城西路,6.73,23.97,True,,
2023-01-01,14,莲湖区,劳动路,6.62,14.49,True,,
2023-01-01,14,莲湖区,大兴路,5.47,34.81,True,,
2023-01-01,14,雁塔区,小寨路,6.64,18.38,True,,
2023-01-01,14,雁塔区,雁塔路,4.61,36.97,True,,
2023-01-01,14,雁塔区,长安路,4.96,42.12,True,,
2023-01-01,14,雁塔区,含光路,5.24,42.54,True,,
2023-01-01,14,未央区,未央路,4.93,32.56,True,,
2023-01-01,14,未央区,凤城路,4.42,32.6,True,,
2023-01-01,14,未央区,太华路,4.17,34.54,True,,
2023-01-01,14,未央区,文景路,3.52,35.94,True,,
2023-01-01,14,长安区,长安大学城,4.35,25.65,True,,
2023-01-01,14,长安区,西部大道,2.91,48.7,True,,
2023-01-01,14,长安区,子午大道,3.65,38.98,True,,
2023-01-01,14,长安区,常宁路,2.89,54.16,True,,
2023-01-01,14,高新区,科技路,5.93,25.74,True,,
2023-01-01,14,高新区,高新路,4.7,28.52,True,,
2023-01-01,14,高新区,丈八路,3.69,34.98,True,,
2023-01-01,14,高新区,唐延路,4.33,42.62,True,,
2023-01-01,14,曲江新区,雁展路,6.97,12.65,True,,
2023-01-01,14,曲江新区,曲江池西路,5.58,37.47,True,,
2023-01-01,14,曲江新区,慈恩路,4.43,42.66,True,,
2023-01-01,14,曲江新区,曲江池东路,6.37,23.3,True,,
2023-01-01,14,,,,,True,地铁,5.06
2023-01-01,14,,,,,True,公交,4.43
2023-01-01,15,新城区,解放路,5.61,42.89,True,,
2023-01-01,15,新城区,长乐路,4.33,40.66,True,,
2023-01-01,15,新城区,韩森路,4.52,29.9,True,,
2023-01-01,15,新城区,民乐路,4.29,28.06,True,,
2023-01-01,15,碑林区,南大街,10.0,20.94,True,,
2023-01-01,15,碑林区,东大街,8.27,13.22,True,,
2023-01-01,15,碑林区,西大街,8.99,22.51,True,,
2023-01-01,15,碑林区,北大街,8.56,14.03,True,,
2023-01-01,15,莲湖区,北院门,8.04,23.08,True,,
2023-01-01,15,莲湖区,环城西路,7.58,20.31,True,,
2023-01-01,15,莲湖区,劳动路,7.11,12.85,True,,
2023-01-01,15,莲湖区,大兴路,5.87,27.31,True,,
2023-01-01,15,雁塔区,小寨路,5.78,30.61,True,,
2023-01-01,15,雁塔区,雁塔路,5.14,35.41,True,,
2023-01-01,15,雁塔区,长安路,6.21,13.25,True,,
2023-01-01,15,雁塔区,含光路,4.95,29.54,True,,
2023-01-01,15,未央区,未央路,4.58,30.03,True,,
2023-01-01,15,未央区,凤城路,4.43,34.31,True,,
2023-01-01,15,未央区,太华路,4.79,33.24,True,,
2023-01-01,15,未央区,文景路,3.65,31.4,True,,
2023-01-01,15,长安区,长安大学城,4.22,32.23,True,,
2023-01-01,15,长安区,西部大道,3.45,37.36,True,,
2023-01-01,15,长安区,子午大道,4.54,38.24,True,,
2023-01-01,15,长安区,常宁路,2.97,48.97,True,,
2023-01-01,15,高新区,科技路,6.02,23.77,True,,
2023-01-01,15,高新区,高新路,4.92,33.31,True,,
2023-01-01,15,高新区,丈八路,4.53,44.44,True,,
2023-01-01,15,高新区,唐延路,5.08,42.95,True,,
2023-01-01,15,曲江新区,雁展路,7.62,13.52,True,,
2023-01-01,15,曲江新区,曲江池西路,6.42,18.41,True,,
2023-01-01,15,曲江新区,慈恩路,4.82,44.42,True,,
2023-01-01,15,曲江新区,曲江池东路,6.06,23.22,True,,
2023-01-01,15,,,,,True,地铁,4.77
2023-01-01,15,,,,,True,公交,4.64
2023-01-01,16,新城区,解放路,8.02,10.84,True,,
2023-01-01,16,新城区,长乐路,6.58,11.81,True,,
2023-01-01,16,新城区,韩森路,5.23,30.5,True,,
2023-01-01,16,新城区,民乐路,6.25,17.57,True,,
2023-01-01,16,碑林区,南大街,10.0,16.58,True,,
2023-01-01,16,碑林区,东大街,10.0,15.53,True,,
2023-01-01,16,碑林区,西大街,10.0,19.47,True,,
2023-01-01,16,碑林区,北大街,10.0,12.62,True,,
2023-01-01,16,莲湖区,北院门,10.0,13.08,True,,
2023-01-01,16,莲湖区,环城西路,10.0,12.72,True,,
2023-01-01,16,莲湖区,劳动路,9.28,20.24,True,,
2023-01-01,16,莲湖区,大兴路,8.17,17.71,True,,
2023-01-01,16,雁塔区,小寨路,10.0,24.83,True,,
2023-01-01,16,雁塔区,雁塔路,7.26,20.36,True,,
2023-01-01,16,雁塔区,长安路,7.08,14.27,True,,
2023-01-01,16,雁塔区,含光路,6.8,23.54,True,,
2023-01-01,16,未央区,未央路,7.16,22.25,True,,
2023-01-01,16,未央区,凤城路,6.16,12.77,True,,
2023-01-01,16,未央区,太华路,7.52,15.72,True,,
2023-01-01,16,未央区,文景路,5.51,31.77,True,,
2023-01-01,16,长安区,长安大学城,4.9,32.31,True,,
2023-01-01,16,长安区,西部大道,4.29,41.52,True,,
2023-01-01,16,长安区,子午大道,5.05,26.14,True,,
2023-01-01,16,长安区,常宁路,4.54,27.73,True,,
2023-01-01,16,高新区,科技路,8.22,11.35,True,,
2023-01-01,16,高新区,高新路,7.17,11.53,True,,
2023-01-01,16,高新区,丈八路,5.59,39.93,True,,
2023-01-01,16,高新区,唐延路,6.05,21.4,True,,
2023-01-01,16,曲江新区,雁展路,9.83,20.77,True,,
2023-01-01,16,曲江新区,曲江池西路,7.84,17.79,True,,
2023-01-01,16,曲江新区,慈恩路,6.45,15.88,True,,
2023-01-01,16,曲江新区,曲江池东路,8.28,16.81,True,,
2023-01-01,16,,,,,True,地铁,7.08
2023-01-01,16,,,,,True,公交,5.6
2023-01-01,17,新城区,解放路,8.1,23.91,True,,
2023-01-01,17,新城区,长乐路,6.94,18.02,True,,
2023-01-01,17,新城区,韩森路,6.54,24.15,True,,
2023-01-01,17,新城区,民乐路,8.12,22.93,True,,
2023-01-01,17,碑林区,南大街,10.0,14.69,True,,
2023-01-01,17,碑林区,东大街,10.0,18.48,True,,
2023-01-01,17,碑林区,西大街,10.0,12.79,True,,
2023-01-01,17,碑林区,北大街,10.0,16.77,True,,
2023-01-01,17,莲湖区,北院门,10.0,21.88,True,,
2023-01-01,17,莲湖区,环城西路,10.0,11.04,True,,
2023-01-01,17,莲湖区,劳动路,10.0,23.1,True,,
2023-01-01,17,莲湖区,大兴路,8.61,21.13,True,,
2023-01-01,17,雁塔区,小寨路,10.0,21.6,True,,
2023-01-01,17,雁塔区,雁塔路,6.72,21.36,True,,
2023-01-01,17,雁塔区,长安路,7.87,11.96,True,,
2023-01-01,17,雁塔区,含光路,7.46,12.4,True,,
2023-01-01,17,未央区,未央路,7.48,16.92,True,,
2023-01-01,17,未央区,凤城路,5.95,33.12,True,,
2023-01-01,17,未央区,太华路,6.65,23.27,True,,
2023-01-01,17,未央区,文景路,5.55,38.28,True,,
2023-01-01,17,长安区,长安大学城,5.58,38.32,True,,
2023-01-01,17,长安区,西部大道,4.76,32.99,True,,
2023-01-01,17,长安区,子午大道,6.41,19.39,True,,
2023-01-01,17,长安区,常宁路,5.3,32.68,True,,
2023-01-01,17,高新区,科技路,9.75,21.51,True,,
2023-01-01,17,高新区,高新路,8.32,20.6,True,,
2023-01-01,17,高新区,丈八路,6.66,13.26,True,,
2023-01-01,17,高新区,唐延路,7.64,24.35,True,,
2023-01-01,17,曲江新区,雁展路,10.0,11.15,True,,
2023-01-01,17,曲江新区,曲江池西路,9.4,22.34,True,,
2023-01-01,17,曲江新区,慈恩路,7.11,13.94,True,,
2023-01-01,17,曲江新区,曲江池东路,9.21,18.7,True,,
2023-01-01,17,,,,,True,地铁,7.68
2023-01-01,17,,,,,True,公交,6.13
2023-01-01,18,新城区,解放路,10.0,24.8,True,,
2023-01-01,18,新城区,长乐路,9.21,24.55,True,,
2023-01-01,18,新城区,韩森路,7.99,11.86,True,,
2023-01-01,18,新城区,民乐路,8.99,20.98,True,,
2023-01-01,18,碑林区,南大街,10.0,16.99,True,,
2023-01-01,18,碑林区,东大街,10.0,24.35,True,,
2023-01-01,18,碑林区,西大街,10.0,24.6,True,,
2023-01-01,18,碑林区,北大街,10.0,13.03,True,,
2023-01-01,18,莲湖区,北院门,10.0,20.02,True,,
2023-01-01,18,莲湖区,环城西路,10.0,15.54,True,,
2023-01-01,18,莲湖区,劳动路,10.0,18.65,True,,
2023-01-01,18,莲湖区,大兴路,10.0,24.92,True,,
2023-01-01,18,雁塔区,小寨路,10.0,24.36,True,,
2023-01-01,18,雁塔区,雁塔路,9.23,22.87,True,,
2023-01-01,18,雁塔区,长安路,9.38,11.65,True,,
2023-01-01,18,雁塔区,含光路,8.19,15.38,True,,
2023-01-01,18,未央区,未央路,8.37,21.21,True,,
2023-01-01,18,未央区,凤城路,7.39,14.28,True,,
2023-01-01,18,未央区,太华路,8.61,22.91,True,,
2023-01-01,18,未央区,文景路,6.55,20.35,True,,
2023-01-01,18,长安区,长安大学城,7.59,23.88,True,,
2023-01-01,18,长安区,西部大道,5.73,42.93,True,,
2023-01-01,18,长安区,子午大道,7.88,18.33,True,,
2023-01-01,18,长安区,常宁路,6.31,16.66,True,,
2023-01-01,18,高新区,科技路,9.73,20.72,True,,
2023-01-01,18,高新区,高新路,8.53,22.01,True,,
2023-01-01,18,高新区,丈八路,6.65,12.88,True,,
2023-01-01,18,高新区,唐延路,7.98,18.9,True,,
2023-01-01,18,曲江新区,雁展路,10.0,14.68,True,,
2023-01-01,18,曲江新区,曲江池西路,10.0,13.69,True,,
2023-01-01,18,曲江新区,慈恩路,8.3,19.53,True,,
2023-01-01,18,曲江新区,曲江池东路,10.0,12.37,True,,
2023-01-01,18,,,,,True,地铁,9.52
2023-01-01,18,,,,,True,公交,8.15
2023-01-01,19,新城区,解放路,7.58,21.77,True,,
2023-01-01,19,新城区,长乐路,6.56,20.85,True,,
2023-01-01,19,新城区,韩森路,5.73,41.6,True,,
2023-01-01,19,新城区,民乐路,7.14,17.77,True,,
2023-01-01,19,碑林区,南大街,10.0,17.13,True,,
2023-01-01,19,碑林区,东大街,10.0,17.96,True,,
2023-01-01,19,碑林区,西大街,10.0,14.76,True,,
2023-01-01,19,碑林区,北大街,10.0,22.05,True,,
2023-01-01,19,莲湖区,北院门,10.0,20.46,True,,
2023-01-01,19,莲湖区,环城西路,10.0,23.77,True,,
2023-01-01,19,莲湖区,劳动路,10.0,15.95,True,,
2023-01-01,19,莲湖区,大兴路,8.63,22.82,True,,
2023-01-01,19,雁塔区,小寨路,9.37,15.15,True,,
2023-01-01,19,雁塔区,雁塔路,7.02,12.47,True,,
2023-01-01,19,雁塔区,长安路,8.63,23.39,True,,
2023-01-01,19,雁塔区,含光路,7.65,21.46,True,,
2023-01-01,19,未央区,未央路,7.16,10.68,True,,
2023-01-01,19,未央区,凤城路,6.15,17.26,True,,
2023-01-01,19,未央区,太华路,6.84,13.23,True,,
2023-01-01,19,未央区,文景路,6.28,18.14,True,,
2023-01-01,19,长安区,长安大学城,6.3,18.24,True,,
2023-01-01,19,长安区,西部大道,4.51,37.19,True,,
2023-01-01,19,长安区,子午大道,6.68,14.95,True,,
2023-01-01,19,长安区,常宁路,4.43,43.48,True,,
2023-01-01,19,高新区,科技路,8.14,23.67,True,,
2023-01-01,19,高新区,高新路,7.05,13.41,True,,
2023-01-01,19,高新区,丈八路,6.59,17.4,True,,
2023-01-01,19,高新区,唐延路,6.86,19.98,True,,
2023-01-01,19,曲江新区,雁展路,10.0,23.31,True,,
2023-01-01,19,曲江新区,曲江池西路,8.48,21.8,True,,
2023-01-01,19,曲江新区,慈恩路,7.28,12.74,True,,
2023-01-01,19,曲江新区,曲江池东路,9.47,16.76,True,,
2023-01-01,19,,,,,True,地铁,7.21
2023-01-01,19,,,,,True,公交,6.9
2023-01-01,20,新城区,解放路,5.46,31.02,True,,
2023-01-01,20,新城区,长乐路,5.02,27.88,True,,
2023-01-01,20,新城区,韩森路,4.37,42.87,True,,
2023-01-01,20,新城区,民乐路,4.71,36.22,True,,
2023-01-01,20,碑林区,南大街,10.0,19.48,True,,
2023-01-01,20,碑林区,东大街,8.44,22.68,True,,
2023-01-01,20,碑林区,西大街,8.0,22.63,True,,
2023-01-01,20,碑林区,北大街,9.01,17.92,True,,
2023-01-01,20,莲湖区,北院门,8.69,13.49,True,,
2023-01-01,20,莲湖区,环城西路,7.03,24.68,True,,
2023-01-01,20,莲湖区,劳动路,7.34,24.29,True,,
2023-01-01,20,莲湖区,大兴路,6.23,19.43,True,,
2023-01-01,20,雁塔区,小寨路,6.85,23.21,True,,
2023-01-01,20,雁塔区,雁塔路,4.99,37.72,True,,
2023-01-01,20,雁塔区,长安路,5.14,37.13,True,,
2023-01-01,20,雁塔区,含光路,5.18,28.83,True,,
2023-01-01,20,未央区,未央路,5.03,32.33,True,,
2023-01-01,20,未央区,凤城路,3.74,40.11,True,,
2023-01-01,20,未央区,太华路,5.21,34.38,True,,
2023-01-01,20,未央区,文景路,4.21,40.89,True,,
2023-01-01,20,长安区,长安大学城,3.69,27.34,True,,
2023-01-01,20,长安区,西部大道,3.37,44.79,True,,
2023-01-01,20,长安区,子午大道,4.15,31.9,True,,
2023-01-01,20,长安区,常宁路,2.91,49.33,True,,
2023-01-01,20,高新区,科技路,4.92,28.82,True,,
2023-01-01,20,高新区,高新路,4.41,28.85,True,,
2023-01-01,20,高新区,丈八路,4.05,35.13,True,,
2023-01-01,20,高新区,唐延路,4.58,32.71,True,,
2023-01-01,20,曲江新区,雁展路,6.93,20.47,True,,
2023-01-01,20,曲江新区,曲江池西路,5.6,27.0,True,,
2023-01-01,20,曲江新区,慈恩路,4.84,25.29,True,,
2023-01-01,20,曲江新区,曲江池东路,6.38,22.49,True,,
2023-01-01,20,,,,,True,地铁,5.76
2023-01-01,20,,,,,True,公交,4.94
2023-01-01,21,新城区,解放路,5.6,28.78,True,,
2023-01-01,21,新城区,长乐路,4.7,27.89,True,,
2023-01-01,21,新城区,韩森路,4.09,37.36,True,,
2023-01-01,21,新城区,民乐路,4.71,42.53,True,,
2023-01-01,21,碑林区,南大街,8.98,16.74,True,,
2023-01-01,21,碑林区,东大街,8.27,19.75,True,,
2023-01-01,21,碑林区,西大街,7.77,13.85,True,,
2023-01-01,21,碑林区,北大街,7.78,12.7,True,,
2023-01-01,21,莲湖区,北院门,8.7,11.92,True,,
2023-01-01,21,莲湖区,环城西路,7.57,16.7,True,,
2023-01-01,21,莲湖区,劳动路,6.65,24.25,True,,
2023-01-01,21,莲湖区,大兴路,6.34,19.5,True,,
2023-01-01,21,雁塔区,小寨路,6.93,11.19,True,,
2023-01-01,21,雁塔区,雁塔路,4.33,25.33,True,,
2023-01-01,21,雁塔区,长安路,5.78,29.4,True,,
2023-01-01,21,雁塔区,含光路,5.23,32.97,True,,
2023-01-01,21,未央区,未央路,5.27,43.61,True,,
2023-01-01,21,未央区,凤城路,4.17,35.64,True,,
2023-01-01,21,未央区,太华路,5.24,32.35,True,,
2023-01-01,21,未央区,文景路,4.36,30.33,True,,
2023-01-01,21,长安区,长安大学城,4.23,40.82,True,,
2023-01-01,21,长安区,西部大道,3.19,38.54,True,,
2023-01-01,21,长安区,子午大道,3.95,37.43,True,,
2023-01-01,21,长安区,常宁路,3.48,31.02,True,,
2023-01-01,21,高新区,科技路,5.81,27.23,True,,
2023-01-01,21,高新区,高新路,5.3,40.42,True,,
2023-01-01,21,高新区,丈八路,4.12,27.19,True,,
2023-01-01,21,高新区,唐延路,4.32,43.34,True,,
2023-01-01,21,曲江新区,雁展路,7.59,21.04,True,,
2023-01-01,21,曲江新区,曲江池西路,6.28,24.3,True,,
2023-01-01,21,曲江新区,慈恩路,4.78,41.11,True,,
2023-01-01,21,曲江新区,曲江池东路,5.92,25.75,True,,
2023-01-01,21,,,,,True,地铁,4.64
2023-01-01,21,,,,,True,公交,3.92
2023-01-01,22,新城区,解放路,5.82,41.18,True,,
2023-01-01,22,新城区,长乐路,5.15,30.85,True,,
2023-01-01,22,新城区,韩森路,3.98,31.4,True,,
2023-01-01,22,新城区,民乐路,4.93,29.06,True,,
2023-01-01,22,碑林区,南大街,8.89,16.14,True,,
2023-01-01,22,碑林区,东大街,8.01,11.8,True,,
2023-01-01,22,碑林区,西大街,7.97,11.89,True,,
2023-01-01,22,碑林区,北大街,7.75,18.85,True,,
2023-01-01,22,莲湖区,北院门,8.23,16.09,True,,
2023-01-01,22,莲湖区,环城西路,7.07,15.18,True,,
2023-01-01,22,莲湖区,劳动路,7.08,18.44,True,,
2023-01-01,22,莲湖区,大兴路,6.1,20.88,True,,
2023-01-01,22,雁塔区,小寨路,7.01,17.74,True,,
2023-01-01,22,雁塔区,雁塔路,4.91,34.82,True,,
2023-01-01,22,雁塔区,长安路,5.47,40.88,True,,
2023-01-01,22,雁塔区,含光路,4.89,39.54,True,,
2023-01-01,22,未央区,未央路,5.25,30.89,True,,
2023-01-01,22,未央区,凤城路,3.84,35.21,True,,
2023-01-01,22,未央区,太华路,5.14,25.91,True,,
2023-01-01,22,未央区,文景路,4.32,41.98,True,,
2023-01-01,22,长安区,长安大学城,4.16,38.25,True,,
2023-01-01,22,长安区,西部大道,3.14,32.75,True,,
2023-01-01,22,长安区,子午大道,4.36,29.52,True,,
2023-01-01,22,长安区,常宁路,3.0,46.18,True,,
2023-01-01,22,高新区,科技路,6.12,16.57,True,,
2023-01-01,22,高新区,高新路,5.26,28.02,True,,
2023-01-01,22,高新区,丈八路,4.0,42.16,True,,
2023-01-01,22,高新区,唐延路,4.83,33.68,True,,
2023-01-01,22,曲江新区,雁展路,6.99,17.93,True,,
2023-01-01,22,曲江新区,曲江池西路,5.47,33.39,True,,
2023-01-01,22,曲江新区,慈恩路,5.03,32.47,True,,
2023-01-01,22,曲江新区,曲江池东路,5.47,43.34,True,,
2023-01-01,22,,,,,True,地铁,5.21
2023-01-01,22,,,,,True,公交,4.84
2023-01-01,23,新城区,解放路,6.17,19.11,True,,
2023-01-01,23,新城区,长乐路,5.16,26.81,True,,
2023-01-01,23,新城区,韩森路,4.88,42.95,True,,
2023-01-01,23,新城区,民乐路,6.55,18.48,True,,
2023-01-01,23,碑林区,南大街,10.0,10.18,True,,
2023-01-01,23,碑林区,东大街,9.74,13.75,True,,
2023-01-01,23,碑林区,西大街,10.0,11.92,True,,
2023-01-01,23,碑林区,北大街,10.0,18.11,True,,
2023-01-01,23,莲湖区,北院门,9.73,23.51,True,,
2023-01-01,23,莲湖区,环城西路,9.28,10.0,True,,
2023-01-01,23,莲湖区,劳动路,8.33,21.86,True,,
2023-01-01,23,莲湖区,大兴路,7.68,22.9,True,,
2023-01-01,23,雁塔区,小寨路,8.41,10.29,True,,
2023-01-01,23,雁塔区,雁塔路,5.81,36.53,True,,
2023-01-01,23,雁塔区,长安路,6.11,13.37,True,,
2023-01-01,23,雁塔区,含光路,5.74,44.71,True,,
2023-01-01,23,未央区,未央路,5.72,33.49,True,,
2023-01-01,23,未央区,凤城路,4.91,27.35,True,,
2023-01-01,23,未央区,太华路,6.57,15.15,True,,
2023-01-01,23,未央区,文景路,4.62,37.95,True,,
2023-01-01,23,长安区,长安大学城,4.33,26.5,True,,
2023-01-01,23,长安区,西部大道,3.69,25.56,True,,
2023-01-01,23,长安区,子午大道,5.3,42.46,True,,
2023-01-01,23,长安区,常宁路,4.04,26.01,True,,
2023-01-01,23,高新区,科技路,6.16,20.01,True,,
2023-01-01,23,高新区,高新路,5.77,35.17,True,,
2023-01-01,23,高新区,丈八路,4.33,40.64,True,,
2023-01-01,23,高新区,唐延路,5.6,34.41,True,,
2023-01-01,23,曲江新区,雁展路,8.91,10.23,True,,
2023-01-01,23,曲江新区,曲江池西路,7.58,10.09,True,,
2023-01-01,23,曲江新区,慈恩路,5.65,35.57,True,,
2023-01-01,23,曲江新区,曲江池东路,7.32,12.36,True,,
2023-01-01,23,,,,,True,地铁,7.49
2023-01-01,23,,,,,True,公交,5.4
2023-01-02,0,新城区,解放路,1.95,47.57,False,,
2023-01-02,0,新城区,长乐路,1.67,48.97,False,,
2023-01-02,0,新城区,韩森路,1.39,58.44,False,,
2023-01-02,0,新城区,民乐路,1.67,53.23,False,,
2023-01-02,0,碑林区,南大街,2.23,47.86,False,,
2023-01-02,0,碑林区,东大街,1.95,52.32,False,,
2023-01-02,0,碑林区,西大街,1.95,54.94,False,,
2023-01-02,0,碑林区,北大街,1.95,47.76,False,,
2023-01-02,0,莲湖区,北院门,1.95,52.73,False,,
2023-01-02,0,莲湖区,环城西路,1.67,58.38,False,,
2023-01-02,0,莲湖区,劳动路,1.67,46.59,False,,
2023-01-02,0,莲湖区,大兴路,1.39,56.93,False,,
2023-01-02,0,雁塔区,小寨路,2.23,56.77,False,,
2023-01-02,0,雁塔区,雁塔路,1.67,50.06,False,,
2023-01-02,0,雁塔区,长安路,1.95,45.38,False,,
2023-01-02,0,雁塔区,含光路,1.67,47.78,False,,
2023-01-02,0,未央区,未央路,1.67,53.42,False,,
2023-01-02,0,未央区,凤城路,1.39,51.96,False,,
2023-01-02,0,未央区,太华路,1.67,49.67,False,,
2023-01-02,0,未央区,文景路,1.39,51.3,False,,
2023-01-02,0,长安区,长安大学城,1.39,55.74,False,,
2023-01-02,0,长安区,西部大道,1.12,51.97,False,,
2023-01-02,0,长安区,子午大道,1.39,59.34,False,,
2023-01-02,0,长安区,常宁路,1.12,48.41,False,,
2023-01-02,0,高新区,科技路,1.95,56.34,False,,
2023-01-02,0,高新区,高新路,1.67,57.9,False,,
2023-01-02,0,高新区,丈八路,1.39,54.72,False,,
2023-01-02,0,高新区,唐延路,1.67,53.26,False,,
2023-01-02,0,曲江新区,雁展路,1.67,54.4,False,,
2023-01-02,0,曲江新区,曲江池西路,1.39,53.39,False,,
2023-01-02,0,曲江新区,慈恩路,1.12,55.15,False,,
2023-01-02,0,曲江新区,曲江池东路,1.39,49.48,False,,
2023-01-02,0,,,,,False,地铁,2.19
2023-01-02,0,,,,,False,公交,1.55
2023-01-02,1,新城区,解放路,2.92,45.02,False,,
2023-01-02,1,新城区,长乐路,2.5,46.58,False,,
2023-01-02,1,新城区,韩森路,2.08,48.72,False,,
2023-01-02,1,新城区,民乐路,2.5,52.62,False,,
2023-01-02,1,碑林区,南大街,3.33,25.78,False,,
2023-01-02,1,碑林区,东大街,2.92,46.91,False,,
2023-01-02,1,碑林区,西大街,2.92,46.29,False,,
2023-01-02,1,碑林区,北大街,2.92,47.57,False,,
2023-01-02,1,莲湖区,北院门,2.92,57.38,False,,
2023-01-02,1,莲湖区,环城西路,2.5,52.38,False,,
2023-01-02,1,莲湖区,劳动路,2.5,59.27,False,,
2023-01-02,1,莲湖区,大兴路,2.08,55.42,False,,
2023-01-02,1,雁塔区,小寨路,3.33,36.89,False,,
2023-01-02,1,雁塔区,雁塔路,2.5,49.11,False,,
2023-01-02,1,雁塔区,长安路,2.92,50.78,False,,
2023-01-02,1,雁塔区,含光路,2.5,49.81,False,,
2023-01-02,1,未央区,未央路,2.5,53.43,False,,
2023-01-02,1,未央区,凤城路,2.08,47.83,False,,
2023-01-02,1,未央区,太华路,2.5,53.83,False,,
2023-01-02,1,未央区,文景路,2.08,59.12,False,,
2023-01-02,1,长安区,长安大学城,2.08,51.89,False,,
