po_id,material_id,supplier_id,order_date,quantity,expected_delivery_date,actual_delivery_date,actual_quantity,unit_price,total_amount,actual_amount,delivery_status,quantity_status,status
PO000203,MAT022,SUP008,2022-01-28,37,2022-02-20,2022-02-20,36.0,91.34,3379.58,3288.24,On Time,Incomplete,Completed
PO000204,MAT023,SUP012,2022-01-28,300,2022-02-19,2022-02-19,286.0,457.2,137160.0,130759.2,On Time,Incomplete,Completed
PO000205,MAT032,SUP017,2022-01-28,300,2022-02-19,2022-02-20,290.0,203.7,61110.0,59073.0,Delayed,Incomplete,Completed
PO000206,MAT033,SUP013,2022-01-28,120,2022-02-23,2022-02-23,120.0,498.23,59787.6,59787.6,On Time,Complete,Completed
PO000207,MAT034,SUP014,2022-01-28,200,2022-03-04,2022-03-04,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO000208,MAT036,SUP006,2022-01-28,355,2022-02-06,2022-02-06,355.0,14.3,5076.5,5076.5,On Time,Complete,Completed
PO000209,MAT004,SUP005,2022-01-29,150,2022-02-20,2022-02-20,150.0,457.21,68581.5,68581.5,On Time,Complete,Completed
PO000210,MAT030,SUP016,2022-01-29,144,2022-02-27,2022-02-27,144.0,28.17,4056.48,4056.48,On Time,Complete,Completed
PO000211,MAT038,SUP006,2022-01-29,200,2022-02-08,2022-02-08,200.0,25.03,5006.0,5006.0,On Time,Complete,Completed
PO000212,MAT039,SUP020,2022-01-29,100,2022-02-21,2022-02-21,93.0,17.3,1730.0,1608.9,On Time,Incomplete,Completed
PO000213,MAT003,SUP012,2022-01-30,80,2022-02-15,2022-02-15,80.0,1040.54,83243.2,83243.2,On Time,Complete,Completed
PO000214,MAT018,SUP010,2022-01-30,260,2022-02-11,2022-02-11,260.0,9.73,2529.8,2529.8,On Time,Complete,Completed
PO000215,MAT019,SUP001,2022-01-30,400,2022-02-24,2022-03-02,400.0,48.68,19472.0,19472.0,Delayed,Complete,Completed
PO000216,MAT020,SUP003,2022-01-30,100,2022-03-02,2022-03-02,98.0,580.29,58029.0,56868.42,On Time,Incomplete,Completed
PO000217,MAT027,SUP005,2022-01-30,210,2022-02-17,2022-02-17,210.0,368.55,77395.5,77395.5,On Time,Complete,Completed
PO000218,MAT044,SUP001,2022-01-30,100,2022-03-01,2022-03-01,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO000219,MAT046,SUP005,2022-01-30,280,2022-02-12,2022-02-12,280.0,341.98,95754.4,95754.4,On Time,Complete,Completed
PO000220,MAT047,SUP019,2022-01-30,200,2022-02-13,2022-02-13,200.0,162.06,32412.0,32412.0,On Time,Complete,Completed
PO000221,MAT001,SUP005,2022-01-31,200,2022-02-17,2022-02-17,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO000222,MAT011,SUP011,2022-01-31,160,2022-02-19,2022-02-19,160.0,337.07,53931.2,53931.2,On Time,Complete,Completed
PO000223,MAT015,SUP005,2022-01-31,100,2022-02-21,2022-02-21,100.0,198.83,19883.0,19883.0,On Time,Complete,Completed
PO000224,MAT022,SUP008,2022-01-31,36,2022-02-24,2022-02-24,36.0,91.34,3288.24,3288.24,On Time,Complete,Completed
PO000225,MAT025,SUP007,2022-01-31,50,2022-02-28,2022-02-28,50.0,33.33,1666.5,1666.5,On Time,Complete,Completed
PO000226,MAT031,SUP009,2022-01-31,100,2022-02-21,2022-03-02,94.0,23.5,2350.0,2209.0,Delayed,Incomplete,Completed
PO000227,MAT037,SUP006,2022-01-31,156,2022-02-09,2022-02-09,156.0,11.29,1761.24,1761.24,On Time,Complete,Completed
PO000228,MAT045,SUP005,2022-01-31,100,2022-02-17,2022-02-17,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000229,MAT002,SUP014,2022-02-01,400,2022-02-23,2022-02-23,400.0,21.12,8448.0,8448.0,On Time,Complete,Completed
PO000230,MAT009,SUP015,2022-02-01,200,2022-02-10,2022-02-10,189.0,103.21,20642.0,19506.69,On Time,Incomplete,Completed
PO000231,MAT013,SUP020,2022-02-01,120,2022-02-21,2022-02-21,120.0,26.65,3198.0,3198.0,On Time,Complete,Completed
PO000232,MAT014,SUP010,2022-02-01,30,2022-02-13,2022-02-13,27.0,9.99,299.7,269.73,On Time,Incomplete,Completed
PO000233,MAT015,SUP005,2022-02-01,160,2022-02-22,2022-02-22,160.0,198.83,31812.8,31812.8,On Time,Complete,Completed
PO000234,MAT022,SUP008,2022-02-01,40,2022-02-23,2022-02-23,40.0,91.34,3653.6,3653.6,On Time,Complete,Completed
PO000235,MAT027,SUP005,2022-02-01,250,2022-02-15,2022-02-15,250.0,368.55,92137.5,92137.5,On Time,Complete,Completed
PO000236,MAT036,SUP006,2022-02-01,580,2022-02-12,2022-02-12,580.0,14.3,8294.0,8294.0,On Time,Complete,Completed
PO000237,MAT039,SUP016,2022-02-01,100,2022-03-01,2022-03-01,100.0,14.91,1491.0,1491.0,On Time,Complete,Completed
PO000238,MAT045,SUP005,2022-02-01,200,2022-02-23,2022-02-23,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000239,MAT046,SUP005,2022-02-01,180,2022-02-19,2022-02-19,180.0,341.98,61556.4,61556.4,On Time,Complete,Completed
PO000240,MAT021,SUP005,2022-02-02,120,2022-02-17,2022-02-17,120.0,380.35,45642.0,45642.0,On Time,Complete,Completed
PO000241,MAT033,SUP013,2022-02-02,300,2022-02-28,2022-02-28,300.0,498.23,149469.0,149469.0,On Time,Complete,Completed
PO000242,MAT036,SUP006,2022-02-02,100,2022-02-10,2022-02-10,100.0,14.3,1430.0,1430.0,On Time,Complete,Completed
PO000243,MAT043,SUP005,2022-02-02,60,2022-02-22,2022-02-22,60.0,422.46,25347.6,25347.6,On Time,Complete,Completed
PO000244,MAT050,SUP009,2022-02-02,230,2022-02-21,2022-03-01,230.0,17.2,3956.0,3956.0,Delayed,Complete,Completed
PO000245,MAT001,SUP005,2022-02-03,100,2022-02-24,2022-02-24,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000246,MAT008,SUP010,2022-02-03,100,2022-02-16,2022-02-20,100.0,15.98,1598.0,1598.0,Delayed,Complete,Completed
PO000247,MAT023,SUP012,2022-02-03,640,2022-02-23,2022-02-23,640.0,457.2,292608.0,292608.0,On Time,Complete,Completed
PO000248,MAT026,SUP006,2022-02-03,200,2022-02-14,2022-02-14,200.0,28.39,5678.0,5678.0,On Time,Complete,Completed
PO000249,MAT029,SUP001,2022-02-03,80,2022-03-06,2022-03-06,79.0,25.41,2032.8,2007.39,On Time,Incomplete,Completed
PO000250,MAT034,SUP014,2022-02-03,100,2022-03-07,2022-03-07,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000251,MAT038,SUP010,2022-02-03,100,2022-02-15,2022-02-24,91.0,24.29,2429.0,2210.39,Delayed,Incomplete,Completed
PO000252,MAT043,SUP005,2022-02-03,40,2022-02-18,2022-02-18,40.0,422.46,16898.4,16898.4,On Time,Complete,Completed
PO000253,MAT044,SUP001,2022-02-03,100,2022-02-28,2022-02-28,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO000254,MAT046,SUP005,2022-02-03,260,2022-02-23,2022-02-23,260.0,341.98,88914.8,88914.8,On Time,Complete,Completed
PO000255,MAT001,SUP005,2022-02-04,100,2022-02-18,2022-02-18,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000256,MAT002,SUP006,2022-02-04,200,2022-02-13,2022-02-13,200.0,21.54,4308.0,4308.0,On Time,Complete,Completed
PO000257,MAT015,SUP005,2022-02-04,120,2022-02-25,2022-02-25,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000258,MAT016,SUP008,2022-02-04,160,2022-03-01,2022-03-01,144.0,113.0,18080.0,16272.0,On Time,Incomplete,Completed
PO000259,MAT025,SUP009,2022-02-04,40,2022-02-22,2022-02-22,37.0,37.49,1499.6,1387.13,On Time,Incomplete,Completed
PO000260,MAT034,SUP014,2022-02-04,200,2022-02-26,2022-02-26,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO000261,MAT036,SUP006,2022-02-04,220,2022-02-14,2022-02-14,220.0,14.3,3146.0,3146.0,On Time,Complete,Completed
PO000262,MAT040,SUP002,2022-02-04,140,2022-03-09,2022-03-09,140.0,107.79,15090.6,15090.6,On Time,Complete,Completed
PO000263,MAT006,SUP020,2022-02-05,130,2022-02-26,2022-02-26,130.0,17.21,2237.3,2237.3,On Time,Complete,Completed
PO000264,MAT008,SUP006,2022-02-05,200,2022-02-14,2022-02-14,200.0,15.66,3132.0,3132.0,On Time,Complete,Completed
PO000265,MAT011,SUP011,2022-02-05,150,2022-02-25,2022-02-25,150.0,337.07,50560.5,50560.5,On Time,Complete,Completed
PO000266,MAT018,SUP010,2022-02-05,100,2022-02-18,2022-02-18,100.0,9.73,973.0,973.0,On Time,Complete,Completed
PO000267,MAT019,SUP009,2022-02-05,350,2022-03-02,2022-03-02,350.0,52.43,18350.5,18350.5,On Time,Complete,Completed
PO000268,MAT030,SUP016,2022-02-05,53,2022-03-05,2022-03-05,53.0,28.17,1493.01,1493.01,On Time,Complete,Completed
PO000269,MAT035,SUP006,2022-02-05,170,2022-02-15,2022-02-23,162.0,21.42,3641.4,3470.04,Delayed,Incomplete,Completed
PO000270,MAT039,SUP016,2022-02-05,200,2022-03-03,2022-03-03,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO000271,MAT043,SUP005,2022-02-05,20,2022-02-22,2022-02-22,20.0,422.46,8449.2,8449.2,On Time,Complete,Completed
PO000272,MAT045,SUP005,2022-02-05,200,2022-02-23,2022-02-23,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000273,MAT046,SUP005,2022-02-05,130,2022-02-21,2022-02-21,130.0,341.98,44457.4,44457.4,On Time,Complete,Completed
PO000274,MAT001,SUP005,2022-02-06,200,2022-02-21,2022-02-21,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO000275,MAT003,SUP018,2022-02-06,60,2022-02-16,2022-02-16,60.0,1001.11,60066.6,60066.6,On Time,Complete,Completed
PO000276,MAT014,SUP010,2022-02-06,40,2022-02-19,2022-02-19,37.0,9.99,399.6,369.63,On Time,Incomplete,Completed
PO000277,MAT015,SUP005,2022-02-06,100,2022-02-22,2022-02-22,100.0,198.83,19883.0,19883.0,On Time,Complete,Completed
PO000278,MAT031,SUP001,2022-02-06,100,2022-03-08,2022-03-08,95.0,23.3,2330.0,2213.5,On Time,Incomplete,Completed
PO000279,MAT043,SUP005,2022-02-06,20,2022-02-20,2022-02-20,20.0,422.46,8449.2,8449.2,On Time,Complete,Completed
PO000280,MAT046,SUP005,2022-02-06,280,2022-02-23,2022-02-23,280.0,341.98,95754.4,95754.4,On Time,Complete,Completed
PO000281,MAT002,SUP006,2022-02-07,300,2022-02-17,2022-02-17,300.0,21.54,6462.0,6462.0,On Time,Complete,Completed
PO000282,MAT009,SUP015,2022-02-07,300,2022-02-16,2022-02-26,300.0,103.21,30963.0,30963.0,Delayed,Complete,Completed
PO000283,MAT012,SUP004,2022-02-07,100,2022-02-18,2022-02-18,100.0,382.16,38216.0,38216.0,On Time,Complete,Completed
PO000284,MAT013,SUP016,2022-02-07,100,2022-03-08,2022-03-08,96.0,26.32,2632.0,2526.72,On Time,Incomplete,Completed
PO000285,MAT023,SUP012,2022-02-07,340,2022-02-26,2022-02-26,340.0,457.2,155448.0,155448.0,On Time,Complete,Completed
PO000286,MAT027,SUP005,2022-02-07,460,2022-02-25,2022-02-25,460.0,368.55,169533.0,169533.0,On Time,Complete,Completed
PO000287,MAT036,SUP006,2022-02-07,160,2022-02-15,2022-02-15,160.0,14.3,2288.0,2288.0,On Time,Complete,Completed
PO000288,MAT044,SUP001,2022-02-07,50,2022-03-06,2022-03-06,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO000289,MAT050,SUP009,2022-02-07,190,2022-02-26,2022-02-26,181.0,17.2,3268.0,3113.2,On Time,Incomplete,Completed
PO000290,MAT005,SUP005,2022-02-08,130,2022-02-21,2022-02-21,130.0,351.67,45717.1,45717.1,On Time,Complete,Completed
PO000291,MAT011,SUP011,2022-02-08,120,2022-02-28,2022-02-28,120.0,337.07,40448.4,40448.4,On Time,Complete,Completed
PO000292,MAT022,SUP008,2022-02-08,45,2022-03-04,2022-03-04,45.0,91.34,4110.3,4110.3,On Time,Complete,Completed
PO000293,MAT036,SUP006,2022-02-08,100,2022-02-17,2022-02-17,100.0,14.3,1430.0,1430.0,On Time,Complete,Completed
PO000294,MAT001,SUP005,2022-02-09,100,2022-02-21,2022-02-21,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000295,MAT004,SUP005,2022-02-09,250,2022-02-22,2022-02-22,250.0,457.21,114302.5,114302.5,On Time,Complete,Completed
PO000296,MAT007,SUP003,2022-02-09,150,2022-03-14,2022-03-14,150.0,400.86,60129.0,60129.0,On Time,Complete,Completed
PO000297,MAT014,SUP006,2022-02-09,60,2022-02-18,2022-02-18,60.0,11.41,684.6,684.6,On Time,Complete,Completed
PO000298,MAT022,SUP008,2022-02-09,32,2022-03-05,2022-03-05,32.0,91.34,2922.88,2922.88,On Time,Complete,Completed
PO000299,MAT024,SUP005,2022-02-09,200,2022-02-27,2022-02-27,200.0,445.61,89122.0,89122.0,On Time,Complete,Completed
PO000300,MAT033,SUP011,2022-02-09,320,2022-03-02,2022-03-02,320.0,571.18,182777.6,182777.6,On Time,Complete,Completed
PO000301,MAT044,SUP001,2022-02-09,100,2022-03-13,2022-03-13,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO000302,MAT046,SUP005,2022-02-09,210,2022-03-01,2022-03-01,210.0,341.98,71815.8,71815.8,On Time,Complete,Completed
PO000303,MAT003,SUP003,2022-02-10,80,2022-03-05,2022-03-05,80.0,883.34,70667.2,70667.2,On Time,Complete,Completed
PO000304,MAT011,SUP011,2022-02-10,140,2022-02-28,2022-02-28,140.0,337.07,47189.8,47189.8,On Time,Complete,Completed
PO000305,MAT015,SUP005,2022-02-10,60,2022-03-03,2022-03-03,60.0,198.83,11929.8,11929.8,On Time,Complete,Completed
PO000306,MAT018,SUP010,2022-02-10,160,2022-02-23,2022-03-04,160.0,9.73,1556.8,1556.8,Delayed,Complete,Completed
PO000307,MAT034,SUP014,2022-02-10,200,2022-03-13,2022-03-13,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO000308,MAT037,SUP014,2022-02-10,92,2022-03-13,2022-03-13,92.0,11.81,1086.52,1086.52,On Time,Complete,Completed
PO000309,MAT038,SUP014,2022-02-10,100,2022-03-09,2022-03-09,100.0,26.23,2623.0,2623.0,On Time,Complete,Completed
PO000310,MAT045,SUP005,2022-02-10,200,2022-03-04,2022-03-04,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000311,MAT001,SUP005,2022-02-11,200,2022-02-24,2022-02-24,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO000312,MAT015,SUP005,2022-02-11,120,2022-02-27,2022-02-27,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000313,MAT019,SUP007,2022-02-11,250,2022-02-28,2022-03-01,250.0,51.01,12752.5,12752.5,Delayed,Complete,Completed
PO000314,MAT026,SUP006,2022-02-11,600,2022-02-20,2022-02-20,600.0,28.39,17034.0,17034.0,On Time,Complete,Completed
PO000315,MAT027,SUP005,2022-02-11,110,2022-03-01,2022-03-01,110.0,368.55,40540.5,40540.5,On Time,Complete,Completed
PO000316,MAT047,SUP002,2022-02-11,50,2022-03-13,2022-03-13,50.0,157.29,7864.5,7864.5,On Time,Complete,Completed
PO000317,MAT048,SUP007,2022-02-11,120,2022-03-01,2022-03-01,120.0,35.28,4233.6,4233.6,On Time,Complete,Completed
PO000318,MAT049,SUP001,2022-02-11,60,2022-03-08,2022-03-18,60.0,33.03,1981.8,1981.8,Delayed,Complete,Completed
PO000319,MAT008,SUP014,2022-02-12,200,2022-03-19,2022-03-19,200.0,16.38,3276.0,3276.0,On Time,Complete,Completed
PO000320,MAT011,SUP011,2022-02-12,140,2022-02-28,2022-02-28,140.0,337.07,47189.8,47189.8,On Time,Complete,Completed
PO000321,MAT013,SUP020,2022-02-12,240,2022-03-08,2022-03-16,240.0,26.65,6396.0,6396.0,Delayed,Complete,Completed
PO000322,MAT022,SUP008,2022-02-12,32,2022-03-07,2022-03-07,30.0,91.34,2922.88,2740.2,On Time,Incomplete,Completed
PO000323,MAT025,SUP009,2022-02-12,40,2022-03-07,2022-03-07,37.0,37.49,1499.6,1387.13,On Time,Incomplete,Completed
PO000324,MAT028,SUP017,2022-02-12,100,2022-03-10,2022-03-10,100.0,156.62,15662.0,15662.0,On Time,Complete,Completed
PO000325,MAT030,SUP006,2022-02-12,56,2022-02-21,2022-02-21,56.0,31.27,1751.12,1751.12,On Time,Complete,Completed
PO000326,MAT036,SUP006,2022-02-12,355,2022-02-20,2022-02-20,330.0,14.3,5076.5,4719.0,On Time,Incomplete,Completed
PO000327,MAT043,SUP005,2022-02-12,65,2022-03-03,2022-03-03,65.0,422.46,27459.9,27459.9,On Time,Complete,Completed
PO000328,MAT044,SUP001,2022-02-12,50,2022-03-17,2022-03-24,47.0,11.37,568.5,534.39,Delayed,Incomplete,Completed
PO000329,MAT045,SUP005,2022-02-12,100,2022-02-26,2022-02-26,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000330,MAT046,SUP005,2022-02-12,290,2022-03-01,2022-03-01,290.0,341.98,99174.2,99174.2,On Time,Complete,Completed
PO000331,MAT002,SUP006,2022-02-13,300,2022-02-21,2022-02-21,300.0,21.54,6462.0,6462.0,On Time,Complete,Completed
PO000332,MAT010,SUP011,2022-02-13,145,2022-03-01,2022-03-01,145.0,423.13,61353.85,61353.85,On Time,Complete,Completed
PO000333,MAT015,SUP005,2022-02-13,80,2022-02-27,2022-02-27,80.0,198.83,15906.4,15906.4,On Time,Complete,Completed
PO000334,MAT034,SUP014,2022-02-13,100,2022-03-15,2022-03-15,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000335,MAT037,SUP006,2022-02-13,207,2022-02-22,2022-02-22,207.0,11.29,2337.03,2337.03,On Time,Complete,Completed
PO000336,MAT047,SUP019,2022-02-13,50,2022-02-25,2022-02-25,50.0,162.06,8103.0,8103.0,On Time,Complete,Completed
PO000337,MAT050,SUP009,2022-02-13,70,2022-03-05,2022-03-05,70.0,17.2,1204.0,1204.0,On Time,Complete,Completed
PO000338,MAT015,SUP005,2022-02-14,120,2022-03-06,2022-03-06,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000339,MAT021,SUP005,2022-02-14,340,2022-03-04,2022-03-04,340.0,380.35,129319.0,129319.0,On Time,Complete,Completed
PO000340,MAT027,SUP005,2022-02-14,180,2022-03-04,2022-03-04,180.0,368.55,66339.0,66339.0,On Time,Complete,Completed
PO000341,MAT044,SUP007,2022-02-14,100,2022-03-10,2022-03-10,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO000342,MAT045,SUP005,2022-02-14,200,2022-03-06,2022-03-06,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000343,MAT001,SUP005,2022-02-15,100,2022-03-07,2022-03-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000344,MAT019,SUP009,2022-02-15,350,2022-03-05,2022-03-05,350.0,52.43,18350.5,18350.5,On Time,Complete,Completed
PO000345,MAT029,SUP001,2022-02-15,80,2022-03-19,2022-03-19,80.0,25.41,2032.8,2032.8,On Time,Complete,Completed
PO000346,MAT039,SUP020,2022-02-15,100,2022-03-08,2022-03-08,90.0,17.3,1730.0,1557.0,On Time,Incomplete,Completed
PO000347,MAT043,SUP005,2022-02-15,145,2022-03-08,2022-03-08,145.0,422.46,61256.7,61256.7,On Time,Complete,Completed
PO000348,MAT050,SUP009,2022-02-15,80,2022-03-07,2022-03-07,80.0,17.2,1376.0,1376.0,On Time,Complete,Completed
PO000349,MAT001,SUP005,2022-02-16,100,2022-03-01,2022-03-01,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000350,MAT006,SUP016,2022-02-16,340,2022-03-15,2022-03-15,340.0,17.93,6096.2,6096.2,On Time,Complete,Completed
PO000351,MAT018,SUP010,2022-02-16,320,2022-03-01,2022-03-01,320.0,9.73,3113.6,3113.6,On Time,Complete,Completed
PO000352,MAT024,SUP005,2022-02-16,200,2022-03-03,2022-03-03,200.0,445.61,89122.0,89122.0,On Time,Complete,Completed
PO000353,MAT028,SUP017,2022-02-16,230,2022-03-09,2022-03-09,230.0,156.62,36022.6,36022.6,On Time,Complete,Completed
PO000354,MAT034,SUP014,2022-02-16,100,2022-03-13,2022-03-13,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000355,MAT046,SUP005,2022-02-16,260,2022-03-06,2022-03-06,260.0,341.98,88914.8,88914.8,On Time,Complete,Completed
PO000356,MAT049,SUP001,2022-02-16,140,2022-03-17,2022-03-17,140.0,33.03,4624.2,4624.2,On Time,Complete,Completed
PO000357,MAT002,SUP006,2022-02-17,300,2022-02-26,2022-02-26,300.0,21.54,6462.0,6462.0,On Time,Complete,Completed
PO000358,MAT003,SUP012,2022-02-17,60,2022-03-04,2022-03-07,60.0,1040.54,62432.4,62432.4,Delayed,Complete,Completed
PO000359,MAT007,SUP003,2022-02-17,200,2022-03-11,2022-03-11,200.0,400.86,80172.0,80172.0,On Time,Complete,Completed
PO000360,MAT008,SUP010,2022-02-17,200,2022-03-01,2022-03-01,200.0,15.98,3196.0,3196.0,On Time,Complete,Completed
PO000361,MAT022,SUP008,2022-02-17,58,2022-03-13,2022-03-13,57.0,91.34,5297.72,5206.38,On Time,Incomplete,Completed
PO000362,MAT036,SUP006,2022-02-17,175,2022-02-27,2022-02-27,161.0,14.3,2502.5,2302.3,On Time,Incomplete,Completed
PO000363,MAT047,SUP015,2022-02-17,150,2022-02-25,2022-02-25,150.0,154.94,23241.0,23241.0,On Time,Complete,Completed
PO000364,MAT050,SUP009,2022-02-17,60,2022-03-13,2022-03-21,54.0,17.2,1032.0,928.8,Delayed,Incomplete,Completed
PO000365,MAT001,SUP005,2022-02-18,200,2022-03-04,2022-03-04,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO000366,MAT011,SUP011,2022-02-18,110,2022-03-08,2022-03-08,110.0,337.07,37077.7,37077.7,On Time,Complete,Completed
PO000367,MAT013,SUP016,2022-02-18,180,2022-03-18,2022-03-18,180.0,26.32,4737.6,4737.6,On Time,Complete,Completed
PO000368,MAT015,SUP005,2022-02-18,120,2022-03-08,2022-03-08,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000369,MAT022,SUP008,2022-02-18,62,2022-03-12,2022-03-12,62.0,91.34,5663.08,5663.08,On Time,Complete,Completed
PO000370,MAT034,SUP014,2022-02-18,200,2022-03-25,2022-03-28,200.0,15.4,3080.0,3080.0,Delayed,Complete,Completed
PO000371,MAT038,SUP006,2022-02-18,250,2022-03-01,2022-03-01,250.0,25.03,6257.5,6257.5,On Time,Complete,Completed
PO000372,MAT041,SUP016,2022-02-18,100,2022-03-19,2022-03-19,100.0,29.07,2907.0,2907.0,On Time,Complete,Completed
PO000373,MAT044,SUP007,2022-02-18,50,2022-03-08,2022-03-08,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO000374,MAT003,SUP003,2022-02-19,80,2022-03-18,2022-03-18,80.0,883.34,70667.2,70667.2,On Time,Complete,Completed
PO000375,MAT022,SUP008,2022-02-19,23,2022-03-14,2022-03-14,23.0,91.34,2100.82,2100.82,On Time,Complete,Completed
PO000376,MAT023,SUP012,2022-02-19,320,2022-03-06,2022-03-06,320.0,457.2,146304.0,146304.0,On Time,Complete,Completed
PO000377,MAT027,SUP005,2022-02-19,290,2022-03-05,2022-03-05,290.0,368.55,106879.5,106879.5,On Time,Complete,Completed
PO000378,MAT036,SUP006,2022-02-19,140,2022-03-01,2022-03-06,140.0,14.3,2002.0,2002.0,Delayed,Complete,Completed
PO000379,MAT039,SUP020,2022-02-19,300,2022-03-15,2022-03-15,300.0,17.3,5190.0,5190.0,On Time,Complete,Completed
PO000380,MAT009,SUP019,2022-02-20,150,2022-03-06,2022-03-12,150.0,117.41,17611.5,17611.5,Delayed,Complete,Completed
PO000381,MAT025,SUP007,2022-02-20,60,2022-03-09,2022-03-09,60.0,33.33,1999.8,1999.8,On Time,Complete,Completed
PO000382,MAT026,SUP016,2022-02-20,200,2022-03-20,2022-03-20,200.0,29.08,5816.0,5816.0,On Time,Complete,Completed
PO000383,MAT044,SUP007,2022-02-20,100,2022-03-09,2022-03-09,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO000384,MAT001,SUP005,2022-02-21,100,2022-03-13,2022-03-13,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000385,MAT013,SUP020,2022-02-21,140,2022-03-14,2022-03-14,140.0,26.65,3731.0,3731.0,On Time,Complete,Completed
PO000386,MAT022,SUP008,2022-02-21,40,2022-03-17,2022-03-17,40.0,91.34,3653.6,3653.6,On Time,Complete,Completed
PO000387,MAT034,SUP014,2022-02-21,100,2022-03-19,2022-03-19,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000388,MAT036,SUP006,2022-02-21,170,2022-03-04,2022-03-04,170.0,14.3,2431.0,2431.0,On Time,Complete,Completed
PO000389,MAT050,SUP009,2022-02-21,120,2022-03-14,2022-03-14,120.0,17.2,2064.0,2064.0,On Time,Complete,Completed
PO000390,MAT001,SUP005,2022-02-22,100,2022-03-15,2022-03-15,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000391,MAT002,SUP006,2022-02-22,300,2022-03-03,2022-03-03,282.0,21.54,6462.0,6074.28,On Time,Incomplete,Completed
PO000392,MAT008,SUP006,2022-02-22,200,2022-03-05,2022-03-05,200.0,15.66,3132.0,3132.0,On Time,Complete,Completed
PO000393,MAT011,SUP011,2022-02-22,140,2022-03-10,2022-03-10,140.0,337.07,47189.8,47189.8,On Time,Complete,Completed
