date,material_id,beginning_inventory,demand,replenishment,ending_inventory
2022-01-14,MAT048,129,23,0,106
2022-01-14,MAT049,87,13,0,74
2022-01-14,MAT050,117,25,0,92
2022-01-15,MAT001,96,43,0,53
2022-01-15,MAT002,161,48,0,113
2022-01-15,MAT003,95,10,0,85
2022-01-15,MAT004,236,0,0,236
2022-01-15,MAT005,39,0,0,39
2022-01-15,MAT006,304,0,0,304
2022-01-15,MAT007,136,27,0,109
2022-01-15,MAT008,230,35,0,195
2022-01-15,MAT009,288,0,0,288
2022-01-15,MAT010,76,0,0,76
2022-01-15,MAT011,68,29,0,39
2022-01-15,MAT012,59,0,0,59
2022-01-15,MAT013,157,79,0,78
2022-01-15,MAT014,50,55,60,55
2022-01-15,MAT015,126,8,0,118
2022-01-15,MAT016,199,9,0,190
2022-01-15,MAT017,120,0,0,120
2022-01-15,MAT018,85,18,220,287
2022-01-15,MAT019,398,0,0,398
2022-01-15,MAT020,125,0,0,125
2022-01-15,MAT021,141,0,0,141
2022-01-15,MAT022,33,30,19,22
2022-01-15,MAT023,165,0,0,165
2022-01-15,MAT024,377,21,0,356
2022-01-15,MAT025,55,3,0,52
2022-01-15,MAT026,67,0,0,67
2022-01-15,MAT027,125,37,0,88
2022-01-15,MAT028,168,0,0,168
2022-01-15,MAT029,61,9,0,52
2022-01-15,MAT030,97,24,0,73
2022-01-15,MAT031,57,0,0,57
2022-01-15,MAT032,313,0,0,313
2022-01-15,MAT033,210,20,0,190
2022-01-15,MAT034,83,46,0,37
2022-01-15,MAT035,54,0,0,54
2022-01-15,MAT036,131,0,0,131
2022-01-15,MAT037,86,15,0,71
2022-01-15,MAT038,71,13,100,158
2022-01-15,MAT039,188,16,0,172
2022-01-15,MAT040,87,0,0,87
2022-01-15,MAT041,212,0,0,212
2022-01-15,MAT042,65,0,0,65
2022-01-15,MAT043,33,0,0,33
2022-01-15,MAT044,97,0,0,97
2022-01-15,MAT045,78,74,100,104
2022-01-15,MAT046,88,19,270,339
2022-01-15,MAT047,99,0,0,99
2022-01-15,MAT048,106,25,220,301
2022-01-15,MAT049,74,0,0,74
2022-01-15,MAT050,92,32,0,60
2022-01-16,MAT001,53,53,100,100
2022-01-16,MAT002,113,23,0,90
2022-01-16,MAT003,85,12,0,73
2022-01-16,MAT004,236,0,0,236
2022-01-16,MAT005,39,0,0,39
2022-01-16,MAT006,304,45,0,259
2022-01-16,MAT007,109,0,0,109
2022-01-16,MAT008,195,30,0,165
2022-01-16,MAT009,288,0,0,288
2022-01-16,MAT010,76,0,0,76
2022-01-16,MAT011,39,76,100,63
2022-01-16,MAT012,59,14,0,45
2022-01-16,MAT013,78,0,0,78
2022-01-16,MAT014,55,0,0,55
2022-01-16,MAT015,118,294,340,164
2022-01-16,MAT016,190,8,0,182
2022-01-16,MAT017,120,0,0,120
2022-01-16,MAT018,287,16,0,271
2022-01-16,MAT019,398,74,0,324
2022-01-16,MAT020,125,0,0,125
2022-01-16,MAT021,141,67,220,294
2022-01-16,MAT022,22,0,0,22
2022-01-16,MAT023,165,0,0,165
2022-01-16,MAT024,356,8,0,348
2022-01-16,MAT025,52,5,0,47
2022-01-16,MAT026,67,42,100,125
2022-01-16,MAT027,88,0,0,88
2022-01-16,MAT028,168,0,0,168
2022-01-16,MAT029,52,13,0,39
2022-01-16,MAT030,73,26,0,47
2022-01-16,MAT031,57,37,150,170
2022-01-16,MAT032,313,16,0,297
2022-01-16,MAT033,190,22,0,168
2022-01-16,MAT034,37,49,200,188
2022-01-16,MAT035,54,0,0,54
2022-01-16,MAT036,131,92,150,189
2022-01-16,MAT037,71,25,158,204
2022-01-16,MAT038,158,0,0,158
2022-01-16,MAT039,172,26,0,146
2022-01-16,MAT040,87,6,0,81
2022-01-16,MAT041,212,0,0,212
2022-01-16,MAT042,65,0,0,65
2022-01-16,MAT043,33,0,0,33
2022-01-16,MAT044,97,21,0,76
2022-01-16,MAT045,104,0,0,104
2022-01-16,MAT046,339,48,0,291
2022-01-16,MAT047,99,0,0,99
2022-01-16,MAT048,301,31,0,270
2022-01-16,MAT049,74,0,0,74
2022-01-16,MAT050,60,32,80,108
2022-01-17,MAT001,100,50,0,50
2022-01-17,MAT002,90,42,300,348
2022-01-17,MAT003,73,11,0,62
2022-01-17,MAT004,236,0,0,236
2022-01-17,MAT005,39,0,0,39
2022-01-17,MAT006,259,0,0,259
2022-01-17,MAT007,109,18,0,91
2022-01-17,MAT008,165,32,0,133
2022-01-17,MAT009,288,33,0,255
2022-01-17,MAT010,76,7,0,69
2022-01-17,MAT011,63,0,0,63
2022-01-17,MAT012,45,0,0,45
2022-01-17,MAT013,78,40,0,38
2022-01-17,MAT014,55,0,0,55
2022-01-17,MAT015,164,0,0,164
2022-01-17,MAT016,182,10,0,172
2022-01-17,MAT017,120,0,0,120
2022-01-17,MAT018,271,15,0,256
2022-01-17,MAT019,324,11,0,313
2022-01-17,MAT020,125,0,0,125
2022-01-17,MAT021,294,39,0,255
2022-01-17,MAT022,22,0,0,22
2022-01-17,MAT023,165,0,0,165
2022-01-17,MAT024,348,34,0,314
2022-01-17,MAT025,47,7,0,40
2022-01-17,MAT026,125,0,0,125
2022-01-17,MAT027,88,42,120,166
2022-01-17,MAT028,168,60,0,108
2022-01-17,MAT029,39,5,80,114
2022-01-17,MAT030,47,0,0,47
2022-01-17,MAT031,170,22,0,148
2022-01-17,MAT032,297,1,0,296
2022-01-17,MAT033,168,22,0,146
2022-01-17,MAT034,188,44,0,144
2022-01-17,MAT035,54,0,0,54
2022-01-17,MAT036,189,0,0,189
2022-01-17,MAT037,204,16,0,188
2022-01-17,MAT038,158,24,0,134
2022-01-17,MAT039,146,0,0,146
2022-01-17,MAT040,81,0,0,81
2022-01-17,MAT041,212,28,0,184
2022-01-17,MAT042,65,0,0,65
2022-01-17,MAT043,33,21,40,52
2022-01-17,MAT044,76,25,0,51
2022-01-17,MAT045,104,0,0,104
2022-01-17,MAT046,291,0,0,291
2022-01-17,MAT047,99,0,0,99
2022-01-17,MAT048,270,9,0,261
2022-01-17,MAT049,74,0,0,74
2022-01-17,MAT050,108,22,0,86
2022-01-18,MAT001,50,61,100,89
2022-01-18,MAT002,348,23,0,325
2022-01-18,MAT003,62,12,0,50
2022-01-18,MAT004,236,0,0,236
2022-01-18,MAT005,39,0,0,39
2022-01-18,MAT006,259,0,0,259
2022-01-18,MAT007,91,18,0,73
2022-01-18,MAT008,133,33,0,100
2022-01-18,MAT009,255,0,0,255
2022-01-18,MAT010,69,5,140,204
2022-01-18,MAT011,63,0,0,63
2022-01-18,MAT012,45,0,0,45
2022-01-18,MAT013,38,74,160,124
2022-01-18,MAT014,55,0,0,55
2022-01-18,MAT015,164,42,0,122
2022-01-18,MAT016,172,6,0,166
2022-01-18,MAT017,120,0,0,120
2022-01-18,MAT018,256,21,0,235
2022-01-18,MAT019,313,108,0,205
2022-01-18,MAT020,125,5,0,120
2022-01-18,MAT021,255,68,0,187
2022-01-18,MAT022,22,51,51,22
2022-01-18,MAT023,165,51,0,114
2022-01-18,MAT024,314,27,0,287
2022-01-18,MAT025,40,0,0,40
2022-01-18,MAT026,125,50,0,75
2022-01-18,MAT027,166,40,0,126
2022-01-18,MAT028,108,0,0,108
2022-01-18,MAT029,114,9,0,105
2022-01-18,MAT030,47,25,107,129
2022-01-18,MAT031,148,0,0,148
2022-01-18,MAT032,296,0,0,296
2022-01-18,MAT033,146,26,0,120
2022-01-18,MAT034,144,51,0,93
2022-01-18,MAT035,54,0,0,54
2022-01-18,MAT036,189,68,0,121
2022-01-18,MAT037,188,0,0,188
2022-01-18,MAT038,134,25,0,109
2022-01-18,MAT039,146,24,0,122
2022-01-18,MAT040,81,13,0,68
2022-01-18,MAT041,184,0,0,184
2022-01-18,MAT042,65,0,0,65
2022-01-18,MAT043,52,0,0,52
2022-01-18,MAT044,51,32,0,19
2022-01-18,MAT045,104,0,0,104
2022-01-18,MAT046,291,70,0,221
2022-01-18,MAT047,99,0,0,99
2022-01-18,MAT048,261,0,0,261
2022-01-18,MAT049,74,14,0,60
2022-01-18,MAT050,86,0,0,86
2022-01-19,MAT001,89,0,0,89
2022-01-19,MAT002,325,27,0,298
2022-01-19,MAT003,50,0,0,50
2022-01-19,MAT004,236,0,0,236
2022-01-19,MAT005,39,0,0,39
2022-01-19,MAT006,259,0,0,259
2022-01-19,MAT007,73,29,100,144
2022-01-19,MAT008,100,34,0,66
2022-01-19,MAT009,255,0,0,255
2022-01-19,MAT010,204,0,0,204
2022-01-19,MAT011,63,0,0,63
2022-01-19,MAT012,45,0,0,45
2022-01-19,MAT013,124,0,0,124
2022-01-19,MAT014,55,0,0,55
2022-01-19,MAT015,122,9,0,113
2022-01-19,MAT016,166,0,0,166
2022-01-19,MAT017,120,0,0,120
2022-01-19,MAT018,235,18,0,217
2022-01-19,MAT019,205,0,0,205
2022-01-19,MAT020,120,0,0,120
2022-01-19,MAT021,187,65,0,122
2022-01-19,MAT022,22,13,13,22
2022-01-19,MAT023,114,0,0,114
2022-01-19,MAT024,287,25,0,262
2022-01-19,MAT025,40,6,0,34
2022-01-19,MAT026,75,0,0,75
2022-01-19,MAT027,126,43,0,83
2022-01-19,MAT028,108,0,0,108
2022-01-19,MAT029,105,2,0,103
2022-01-19,MAT030,129,0,0,129
2022-01-19,MAT031,148,0,0,148
2022-01-19,MAT032,296,13,0,283
2022-01-19,MAT033,120,22,0,98
2022-01-19,MAT034,93,44,0,49
2022-01-19,MAT035,54,0,0,54
2022-01-19,MAT036,121,63,315,373
2022-01-19,MAT037,188,13,0,175
2022-01-19,MAT038,109,16,0,93
2022-01-19,MAT039,122,26,0,96
2022-01-19,MAT040,68,5,0,63
2022-01-19,MAT041,184,0,0,184
2022-01-19,MAT042,65,0,0,65
2022-01-19,MAT043,52,0,0,52
2022-01-19,MAT044,19,28,50,41
2022-01-19,MAT045,104,75,0,29
2022-01-19,MAT046,221,54,0,167
2022-01-19,MAT047,99,0,0,99
2022-01-19,MAT048,261,24,0,237
2022-01-19,MAT049,60,14,0,46
2022-01-19,MAT050,86,34,60,112
2022-01-20,MAT001,89,48,0,41
2022-01-20,MAT002,298,11,0,287
2022-01-20,MAT003,50,11,0,39
2022-01-20,MAT004,236,0,0,236
2022-01-20,MAT005,39,33,60,66
2022-01-20,MAT006,259,68,0,191
2022-01-20,MAT007,144,29,0,115
2022-01-20,MAT008,66,34,200,232
2022-01-20,MAT009,255,46,0,209
2022-01-20,MAT010,204,0,0,204
2022-01-20,MAT011,63,0,0,63
2022-01-20,MAT012,45,0,0,45
2022-01-20,MAT013,124,46,0,78
2022-01-20,MAT014,55,0,0,55
2022-01-20,MAT015,113,0,0,113
2022-01-20,MAT016,166,0,0,166
2022-01-20,MAT017,120,0,0,120
2022-01-20,MAT018,217,18,0,199
2022-01-20,MAT019,205,86,0,119
2022-01-20,MAT020,120,0,0,120
2022-01-20,MAT021,122,56,140,206
2022-01-20,MAT022,22,12,12,22
2022-01-20,MAT023,114,0,0,114
2022-01-20,MAT024,262,7,0,255
2022-01-20,MAT025,34,0,0,34
2022-01-20,MAT026,75,0,0,75
2022-01-20,MAT027,83,41,290,332
2022-01-20,MAT028,108,58,200,250
2022-01-20,MAT029,103,4,0,99
2022-01-20,MAT030,129,0,0,129
2022-01-20,MAT031,148,0,0,148
2022-01-20,MAT032,283,405,300,178
2022-01-20,MAT033,98,20,320,398
2022-01-20,MAT034,49,54,200,195
2022-01-20,MAT035,54,0,0,54
2022-01-20,MAT036,373,30,0,343
2022-01-20,MAT037,175,0,0,175
2022-01-20,MAT038,93,17,0,76
2022-01-20,MAT039,96,34,0,62
2022-01-20,MAT040,63,0,0,63
2022-01-20,MAT041,184,0,0,184
2022-01-20,MAT042,65,0,0,65
2022-01-20,MAT043,52,0,0,52
2022-01-20,MAT044,41,29,100,112
2022-01-20,MAT045,29,0,0,29
2022-01-20,MAT046,167,0,0,167
2022-01-20,MAT047,99,0,0,99
2022-01-20,MAT048,237,14,0,223
2022-01-20,MAT049,46,6,90,130
2022-01-20,MAT050,112,66,60,106
2022-01-21,MAT001,41,71,100,70
2022-01-21,MAT002,287,21,0,266
2022-01-21,MAT003,39,0,0,39
2022-01-21,MAT004,236,0,0,236
2022-01-21,MAT005,66,40,40,66
2022-01-21,MAT006,191,0,0,191
2022-01-21,MAT007,115,26,0,89
2022-01-21,MAT008,232,35,0,197
2022-01-21,MAT009,209,59,0,150
2022-01-21,MAT010,204,6,0,198
2022-01-21,MAT011,63,63,60,60
2022-01-21,MAT012,45,0,0,45
2022-01-21,MAT013,78,0,0,78
2022-01-21,MAT014,55,0,0,55
2022-01-21,MAT015,113,90,60,83
2022-01-21,MAT016,166,0,0,166
2022-01-21,MAT017,120,0,0,120
2022-01-21,MAT018,199,29,0,170
2022-01-21,MAT019,119,48,150,221
2022-01-21,MAT020,120,0,0,120
2022-01-21,MAT021,206,0,0,206
2022-01-21,MAT022,22,0,0,22
2022-01-21,MAT023,114,59,120,175
2022-01-21,MAT024,255,133,0,122
2022-01-21,MAT025,34,35,70,69
2022-01-21,MAT026,75,0,0,75
2022-01-21,MAT027,332,43,0,289
2022-01-21,MAT028,250,0,0,250
2022-01-21,MAT029,99,8,0,91
2022-01-21,MAT030,129,0,0,129
2022-01-21,MAT031,148,0,0,148
2022-01-21,MAT032,178,43,0,135
2022-01-21,MAT033,398,16,0,382
2022-01-21,MAT034,195,50,0,145
2022-01-21,MAT035,54,0,0,54
2022-01-21,MAT036,343,32,0,311
2022-01-21,MAT037,175,0,0,175
2022-01-21,MAT038,76,19,100,157
2022-01-21,MAT039,62,17,200,245
2022-01-21,MAT040,63,19,100,144
2022-01-21,MAT041,184,53,0,131
2022-01-21,MAT042,65,0,0,65
2022-01-21,MAT043,52,13,0,39
2022-01-21,MAT044,112,27,0,85
2022-01-21,MAT045,29,0,0,29
2022-01-21,MAT046,167,27,0,140
2022-01-21,MAT047,99,32,0,67
2022-01-21,MAT048,223,24,0,199
2022-01-21,MAT049,130,15,0,115
2022-01-21,MAT050,106,0,0,106
2022-01-22,MAT001,70,58,100,112
2022-01-22,MAT002,266,13,0,253
2022-01-22,MAT003,39,11,0,28
2022-01-22,MAT004,236,0,0,236
2022-01-22,MAT005,66,0,0,66
2022-01-22,MAT006,191,0,0,191
2022-01-22,MAT007,89,30,0,59
2022-01-22,MAT008,197,37,0,160
2022-01-22,MAT009,150,0,0,150
2022-01-22,MAT010,198,0,0,198
2022-01-22,MAT011,60,51,120,129
2022-01-22,MAT012,45,0,0,45
2022-01-22,MAT013,78,0,0,78
2022-01-22,MAT014,55,39,0,16
2022-01-22,MAT015,83,32,0,51
2022-01-22,MAT016,166,0,0,166
2022-01-22,MAT017,120,0,0,120
2022-01-22,MAT018,170,31,0,139
2022-01-22,MAT019,221,39,0,182
2022-01-22,MAT020,120,13,0,107
2022-01-22,MAT021,206,78,0,128
2022-01-22,MAT022,22,24,46,44
2022-01-22,MAT023,175,0,0,175
2022-01-22,MAT024,122,27,0,95
2022-01-22,MAT025,69,4,0,65
2022-01-22,MAT026,75,0,0,75
2022-01-22,MAT027,289,39,0,250
2022-01-22,MAT028,250,55,0,195
2022-01-22,MAT029,91,0,0,91
2022-01-22,MAT030,129,0,0,129
2022-01-22,MAT031,148,0,0,148
2022-01-22,MAT032,135,0,0,135
2022-01-22,MAT033,382,18,0,364
2022-01-22,MAT034,145,47,0,98
2022-01-22,MAT035,54,0,0,54
2022-01-22,MAT036,311,64,0,247
2022-01-22,MAT037,175,0,0,175
2022-01-22,MAT038,157,29,0,128
2022-01-22,MAT039,245,29,0,216
2022-01-22,MAT040,144,17,0,127
2022-01-22,MAT041,131,0,0,131
2022-01-22,MAT042,65,34,0,31
2022-01-22,MAT043,39,22,0,17
2022-01-22,MAT044,85,21,0,64
2022-01-22,MAT045,29,54,200,175
2022-01-22,MAT046,140,66,260,334
2022-01-22,MAT047,67,27,0,40
2022-01-22,MAT048,199,0,0,199
2022-01-22,MAT049,115,0,0,115
2022-01-22,MAT050,106,26,0,80
2022-01-23,MAT001,112,61,0,51
2022-01-23,MAT002,253,21,0,232
2022-01-23,MAT003,28,14,40,54
2022-01-23,MAT004,236,0,0,236
2022-01-23,MAT005,66,0,0,66
2022-01-23,MAT006,191,0,0,191
2022-01-23,MAT007,59,20,200,239
2022-01-23,MAT008,160,36,0,124
2022-01-23,MAT009,150,0,0,150
2022-01-23,MAT010,198,0,0,198
2022-01-23,MAT011,129,0,0,129
2022-01-23,MAT012,45,13,0,32
2022-01-23,MAT013,78,77,160,161
2022-01-23,MAT014,16,0,0,16
2022-01-23,MAT015,51,0,0,51
2022-01-23,MAT016,166,14,0,152
2022-01-23,MAT017,120,0,0,120
2022-01-23,MAT018,139,10,0,129
2022-01-23,MAT019,182,56,0,126
2022-01-23,MAT020,107,0,0,107
2022-01-23,MAT021,128,0,0,128
2022-01-23,MAT022,44,0,0,44
2022-01-23,MAT023,175,77,0,98
2022-01-23,MAT024,95,23,200,272
2022-01-23,MAT025,65,9,0,56
2022-01-23,MAT026,75,0,0,75
2022-01-23,MAT027,250,40,0,210
2022-01-23,MAT028,195,0,0,195
2022-01-23,MAT029,91,0,0,91
2022-01-23,MAT030,129,25,0,104
2022-01-23,MAT031,148,16,0,132
2022-01-23,MAT032,135,20,0,115
2022-01-23,MAT033,364,192,0,172
2022-01-23,MAT034,98,50,0,48
2022-01-23,MAT035,54,0,0,54
2022-01-23,MAT036,247,55,0,192
2022-01-23,MAT037,175,0,0,175
2022-01-23,MAT038,128,0,0,128
2022-01-23,MAT039,216,29,0,187
2022-01-23,MAT040,127,0,0,127
2022-01-23,MAT041,131,0,0,131
2022-01-23,MAT042,31,0,0,31
2022-01-23,MAT043,17,0,0,17
2022-01-23,MAT044,64,270,300,94
2022-01-23,MAT045,175,39,0,136
2022-01-23,MAT046,334,46,0,288
2022-01-23,MAT047,40,37,50,53
2022-01-23,MAT048,199,11,0,188
2022-01-23,MAT049,115,19,0,96
2022-01-23,MAT050,80,6,0,74
2022-01-24,MAT001,51,50,100,101
2022-01-24,MAT002,232,63,0,169
2022-01-24,MAT003,54,11,0,43
2022-01-24,MAT004,236,26,0,210
2022-01-24,MAT005,66,0,0,66
2022-01-24,MAT006,191,0,0,191
2022-01-24,MAT007,239,0,0,239
2022-01-24,MAT008,124,36,0,88
2022-01-24,MAT009,150,0,0,150
2022-01-24,MAT010,198,5,0,193
2022-01-24,MAT011,129,58,0,71
2022-01-24,MAT012,32,0,0,32
2022-01-24,MAT013,161,0,0,161
2022-01-24,MAT014,16,44,60,32
2022-01-24,MAT015,51,0,0,51
2022-01-24,MAT016,152,0,0,152
2022-01-24,MAT017,120,0,0,120
2022-01-24,MAT018,129,23,0,106
2022-01-24,MAT019,126,70,250,306
2022-01-24,MAT020,107,0,0,107
2022-01-24,MAT021,128,0,0,128
2022-01-24,MAT022,44,0,0,44
2022-01-24,MAT023,98,0,0,98
2022-01-24,MAT024,272,11,0,261
2022-01-24,MAT025,56,5,0,51
2022-01-24,MAT026,75,44,0,31
2022-01-24,MAT027,210,39,0,171
2022-01-24,MAT028,195,0,0,195
2022-01-24,MAT029,91,10,0,81
2022-01-24,MAT030,104,0,0,104
2022-01-24,MAT031,132,0,0,132
2022-01-24,MAT032,115,19,0,96
2022-01-24,MAT033,172,13,0,159
2022-01-24,MAT034,48,49,100,99
2022-01-24,MAT035,54,0,0,54
2022-01-24,MAT036,192,101,190,281
2022-01-24,MAT037,175,24,0,151
2022-01-24,MAT038,128,23,0,105
2022-01-24,MAT039,187,22,0,165
2022-01-24,MAT040,127,0,0,127
2022-01-24,MAT041,131,0,0,131
2022-01-24,MAT042,31,0,0,31
2022-01-24,MAT043,17,0,0,17
2022-01-24,MAT044,94,30,0,64
2022-01-24,MAT045,136,47,0,89
2022-01-24,MAT046,288,99,0,189
2022-01-24,MAT047,53,0,0,53
2022-01-24,MAT048,188,0,0,188
2022-01-24,MAT049,96,0,0,96
2022-01-24,MAT050,74,26,60,108
2022-01-25,MAT001,101,57,0,44
2022-01-25,MAT002,169,22,0,147
2022-01-25,MAT003,43,12,0,31
2022-01-25,MAT004,210,0,0,210
2022-01-25,MAT005,66,0,0,66
2022-01-25,MAT006,191,0,0,191
2022-01-25,MAT007,239,24,0,215
2022-01-25,MAT008,88,29,100,159
2022-01-25,MAT009,150,49,0,101
2022-01-25,MAT010,193,4,0,189
2022-01-25,MAT011,71,63,60,68
2022-01-25,MAT012,32,13,50,69
2022-01-25,MAT013,161,25,0,136
2022-01-25,MAT014,32,47,70,55
2022-01-25,MAT015,51,90,160,121
2022-01-25,MAT016,152,6,0,146
2022-01-25,MAT017,120,0,0,120
2022-01-25,MAT018,106,15,0,91
2022-01-25,MAT019,306,23,0,283
2022-01-25,MAT020,107,0,0,107
2022-01-25,MAT021,128,0,0,128
2022-01-25,MAT022,44,0,0,44
2022-01-25,MAT023,98,0,0,98
2022-01-25,MAT024,261,13,0,248
2022-01-25,MAT025,51,2,0,49
2022-01-25,MAT026,31,192,300,139
2022-01-25,MAT027,171,56,0,115
2022-01-25,MAT028,195,0,0,195
2022-01-25,MAT029,81,0,0,81
2022-01-25,MAT030,104,21,0,83
2022-01-25,MAT031,132,0,0,132
2022-01-25,MAT032,96,6,0,90
2022-01-25,MAT033,159,26,0,133
2022-01-25,MAT034,99,59,0,40
2022-01-25,MAT035,54,10,0,44
2022-01-25,MAT036,281,0,0,281
2022-01-25,MAT037,151,0,0,151
2022-01-25,MAT038,105,9,0,96
2022-01-25,MAT039,165,28,0,137
2022-01-25,MAT040,127,7,0,120
2022-01-25,MAT041,131,0,0,131
2022-01-25,MAT042,31,86,120,65
2022-01-25,MAT043,17,0,0,17
2022-01-25,MAT044,64,23,0,41
2022-01-25,MAT045,89,49,0,40
2022-01-25,MAT046,189,71,0,118
2022-01-25,MAT047,53,27,0,26
2022-01-25,MAT048,188,31,0,157
2022-01-25,MAT049,96,0,0,96
2022-01-25,MAT050,108,15,0,93
2022-01-26,MAT001,44,63,100,81
2022-01-26,MAT002,147,0,0,147
2022-01-26,MAT003,31,0,0,31
2022-01-26,MAT004,210,0,0,210
2022-01-26,MAT005,66,0,0,66
2022-01-26,MAT006,191,0,0,191
2022-01-26,MAT007,215,30,0,185
2022-01-26,MAT008,159,35,0,124
2022-01-26,MAT009,101,49,100,152
2022-01-26,MAT010,189,0,0,189
2022-01-26,MAT011,68,0,0,68
2022-01-26,MAT012,69,0,0,69
2022-01-26,MAT013,136,57,0,79
2022-01-26,MAT014,55,38,0,17
2022-01-26,MAT015,121,0,0,121
2022-01-26,MAT016,146,10,0,136
2022-01-26,MAT017,120,0,0,120
2022-01-26,MAT018,91,19,0,72
2022-01-26,MAT019,283,25,0,258
2022-01-26,MAT020,107,77,0,30
2022-01-26,MAT021,128,0,0,128
2022-01-26,MAT022,44,0,0,44
2022-01-26,MAT023,98,0,0,98
2022-01-26,MAT024,248,15,0,233
2022-01-26,MAT025,49,3,0,46
2022-01-26,MAT026,139,0,0,139
2022-01-26,MAT027,115,0,0,115
2022-01-26,MAT028,195,44,0,151
2022-01-26,MAT029,81,3,0,78
2022-01-26,MAT030,83,0,0,83
2022-01-26,MAT031,132,15,0,117
2022-01-26,MAT032,90,0,0,90
2022-01-26,MAT033,133,19,0,114
2022-01-26,MAT034,40,51,100,89
2022-01-26,MAT035,44,0,0,44
2022-01-26,MAT036,281,103,0,178
2022-01-26,MAT037,151,0,0,151
2022-01-26,MAT038,96,15,0,81
2022-01-26,MAT039,137,34,0,103
2022-01-26,MAT040,120,0,0,120
2022-01-26,MAT041,131,0,0,131
2022-01-26,MAT042,65,0,0,65
2022-01-26,MAT043,17,0,0,17
2022-01-26,MAT044,41,29,100,112
2022-01-26,MAT045,40,23,100,117
2022-01-26,MAT046,118,82,300,336
2022-01-26,MAT047,26,31,100,95
2022-01-26,MAT048,157,90,240,307
2022-01-26,MAT049,96,12,0,84
2022-01-26,MAT050,93,24,0,69
2022-01-27,MAT001,81,53,0,28
2022-01-27,MAT002,147,52,0,95
2022-01-27,MAT003,31,10,30,51
2022-01-27,MAT004,210,27,0,183
2022-01-27,MAT005,66,38,100,128
2022-01-27,MAT006,191,0,0,191
2022-01-27,MAT007,185,0,0,185
2022-01-27,MAT008,124,37,0,87
2022-01-27,MAT009,152,49,0,103
2022-01-27,MAT010,189,0,0,189
2022-01-27,MAT011,68,0,0,68
2022-01-27,MAT012,69,15,0,54
2022-01-27,MAT013,79,0,0,79
2022-01-27,MAT014,17,0,0,17
2022-01-27,MAT015,121,16,0,105
2022-01-27,MAT016,136,0,0,136
2022-01-27,MAT017,120,0,0,120
2022-01-27,MAT018,72,23,100,149
2022-01-27,MAT019,258,70,0,188
2022-01-27,MAT020,30,0,0,30
2022-01-27,MAT021,128,44,120,204
2022-01-27,MAT022,44,26,0,18
2022-01-27,MAT023,98,0,0,98
2022-01-27,MAT024,233,14,0,219
2022-01-27,MAT025,46,5,0,41
2022-01-27,MAT026,139,0,0,139
2022-01-27,MAT027,115,48,100,167
2022-01-27,MAT028,151,0,0,151
2022-01-27,MAT029,78,0,0,78
2022-01-27,MAT030,83,8,0,75
2022-01-27,MAT031,117,0,0,117
2022-01-27,MAT032,90,0,0,90
2022-01-27,MAT033,114,17,0,97
2022-01-27,MAT034,89,50,0,39
2022-01-27,MAT035,44,0,0,44
2022-01-27,MAT036,178,56,0,122
2022-01-27,MAT037,151,14,0,137
2022-01-27,MAT038,81,0,0,81
2022-01-27,MAT039,103,21,0,82
2022-01-27,MAT040,120,0,0,120
2022-01-27,MAT041,131,0,0,131
2022-01-27,MAT042,65,0,0,65
2022-01-27,MAT043,17,0,0,17
2022-01-27,MAT044,112,21,0,91
2022-01-27,MAT045,117,0,0,117
2022-01-27,MAT046,336,315,230,251
2022-01-27,MAT047,95,0,0,95
2022-01-27,MAT048,307,9,0,298
2022-01-27,MAT049,84,0,0,84
2022-01-27,MAT050,69,29,180,220
2022-01-28,MAT001,28,66,200,162
2022-01-28,MAT002,95,46,300,349
2022-01-28,MAT003,51,10,0,41
2022-01-28,MAT004,183,0,0,183
2022-01-28,MAT005,128,0,0,128
2022-01-28,MAT006,191,0,0,191
2022-01-28,MAT007,185,0,0,185
2022-01-28,MAT008,87,38,200,249
2022-01-28,MAT009,103,0,0,103
2022-01-28,MAT010,189,5,0,184
2022-01-28,MAT011,68,0,0,68
2022-01-28,MAT012,54,14,0,40
2022-01-28,MAT013,79,46,80,113
2022-01-28,MAT014,17,53,90,54
2022-01-28,MAT015,105,0,0,105
2022-01-28,MAT016,136,7,0,129
2022-01-28,MAT017,120,0,0,120
2022-01-28,MAT018,149,20,0,129
2022-01-28,MAT019,188,0,0,188
2022-01-28,MAT020,30,0,0,30
2022-01-28,MAT021,204,0,0,204
2022-01-28,MAT022,18,33,37,22
2022-01-28,MAT023,98,75,300,323
2022-01-28,MAT024,219,0,0,219
2022-01-28,MAT025,41,5,0,36
2022-01-28,MAT026,139,0,0,139
2022-01-28,MAT027,167,53,0,114
2022-01-28,MAT028,151,0,0,151
2022-01-28,MAT029,78,7,0,71
2022-01-28,MAT030,75,0,0,75
2022-01-28,MAT031,117,0,0,117
2022-01-28,MAT032,90,32,300,358
2022-01-28,MAT033,97,15,120,202
2022-01-28,MAT034,39,49,200,190
2022-01-28,MAT035,44,0,0,44
2022-01-28,MAT036,122,103,355,374
2022-01-28,MAT037,137,0,0,137
2022-01-28,MAT038,81,0,0,81
2022-01-28,MAT039,82,27,0,55
2022-01-28,MAT040,120,0,0,120
2022-01-28,MAT041,131,0,0,131
2022-01-28,MAT042,65,0,0,65
2022-01-28,MAT043,17,0,0,17
2022-01-28,MAT044,91,27,0,64
2022-01-28,MAT045,117,0,0,117
